조사일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2018-11-09,3008110,대청,75.83,1127.803,66.284,29.927,75.7,74.03,71.32,1017.978,0.5066,1292.8828,911.0672,1120.1533,18.768,0.0,0,0,0.0,5.961,4.745,0.453,0,,1.9338,0
2018-11-08,3008110,대청,75.78,1124.662,58.746,29.704,75.5,74.06,71.35,1019.754,29.8812,1292.3762,911.0672,1118.2195,18.801,0.0,0,0,0.0,5.787,4.662,0.454,0,,2.5447,0
2018-11-07,3008110,대청,75.74,1122.153,22.494,29.751,75.3,74.1,71.38,1022.124,0.5671,1262.495,910.8999,1115.6748,18.823,0.0,0,0,0.0,5.741,4.735,0.452,0,,1.5117,0
2018-11-06,3008110,대청,75.75,1122.78,15.427,29.948,75.4,74.13,71.4,1023.905,0.0,1261.9279,910.8999,1114.1631,18.795,0.0,0,0,0.0,5.961,4.738,0.454,0,,2.5701,0
2018-11-05,3008110,대청,75.77,1124.035,22.418,29.682,75.4,74.16,71.43,1025.687,0.0,1261.9279,910.8999,1111.593,18.834,0.0,0,0,0.0,5.648,4.747,0.453,0,,1.5449,0
2018-11-04,3008110,대청,75.78,1124.662,22.605,29.872,75.5,74.18,71.46,1026.876,0.0,1261.9279,910.8999,1110.0481,18.837,0.0,0,0,0.0,5.822,4.76,0.453,0,,0.3424,0
2018-11-03,3008110,대청,75.79,1125.29,22.701,29.97,75.5,74.2,71.48,1028.066,0.0,1261.9279,910.8999,1109.7057,18.77,0.0,0,0,0.0,5.96,4.789,0.451,0,,0.409,0
2018-11-02,3008110,대청,75.8,1125.918,15.214,29.759,75.6,74.23,71.51,1029.852,0.0,1261.9279,910.6954,1109.2967,18.846,0.0,0,0,0.0,5.718,4.744,0.451,0,,0.8829,0
2018-11-01,3008110,대청,75.82,1127.175,29.797,29.797,75.7,74.24,71.54,1030.448,0.0,1261.9279,910.6954,1108.4138,18.75,0.0,0,0,0.0,5.833,4.765,0.449,0,,1.932,0
2018-10-31,3008110,대청,75.82,1127.175,22.329,29.605,75.7,74.27,71.55,1032.237,0.0,1261.9279,910.6954,1106.4818,18.78,0.0,0,0,0.0,5.591,4.782,0.452,0,,3.1513,0
2018-10-30,3008110,대청,75.83,1127.803,29.606,29.606,75.7,74.3,71.58,1034.027,0.0449,1261.9279,910.6954,1103.3305,18.842,0.0,0,0,0.0,5.624,4.687,0.453,0,,1.0038,0
2018-10-29,3008110,대청,75.83,1127.803,36.972,29.696,75.7,74.35,71.61,1037.016,0.8519,1261.883,910.6954,1102.3267,18.855,0.0,0,0,0.0,5.66,4.728,0.453,0,,2.2206,0
2018-10-28,3008110,대청,75.82,1127.175,29.578,29.578,75.7,74.39,71.64,1039.41,10.5321,1261.0311,910.6954,1100.1061,18.827,0.0,0,0,0.0,5.613,4.681,0.457,0,,1.8449,0
2018-10-27,3008110,대청,75.82,1127.175,22.34,29.616,75.7,74.43,71.67,1041.808,0.3014,1250.499,910.6954,1098.2612,18.786,0.0,0,0,0.0,5.717,4.651,0.462,0,,1.4657,0
2018-10-26,3008110,대청,75.83,1127.803,37.047,29.771,75.7,74.46,71.7,1043.608,11.3719,1250.1976,910.6954,1096.7955,18.835,0.0,0,0,0.0,5.763,4.702,0.471,0,,0.762,0
2018-10-25,3008110,대청,75.82,1127.175,22.739,30.015,75.7,74.49,71.72,1045.41,0.0,1238.8257,910.6954,1096.0335,18.856,0.0,0,0,0.0,5.926,4.761,0.472,0,,0.9436,0
2018-10-24,3008110,대청,75.83,1127.803,22.486,29.765,75.7,74.53,71.75,1047.816,0.0,1238.8257,910.6954,1095.0899,18.834,0.0,0,0,0.0,5.717,4.74,0.474,0,,0.9892,0
2018-10-23,3008110,대청,75.84,1128.432,22.031,29.312,75.7,74.56,71.77,1049.623,0.074,1238.8257,910.6954,1094.1007,18.808,0.0,0,0,0.0,5.382,4.646,0.476,0,,0.5676,0
2018-10-22,3008110,대청,75.85,1129.061,22.542,29.826,75.8,74.59,71.79,1051.431,0.0,1238.7517,910.6954,1093.5331,18.839,0.0,0,0,0.0,5.775,4.736,0.476,0,,3.8262,0
2018-10-21,3008110,대청,75.86,1129.691,29.526,29.526,75.8,74.63,71.82,1053.845,0.0,1238.7517,910.6954,1089.7069,18.772,0.0,0,0,0.0,5.532,4.747,0.475,0,,2.9006,0
2018-10-20,3008110,대청,75.86,1129.691,22.577,29.863,75.8,74.66,71.84,1055.658,0.0,1238.7517,910.6954,1086.8063,18.834,0.0,0,0,0.0,5.822,4.732,0.475,0,,0.6058,0
2018-10-19,3008110,대청,75.87,1130.32,29.707,29.707,75.9,74.69,71.87,1057.473,0.0,1238.7517,910.6954,1086.2005,18.803,0.0,0,0,0.0,5.66,4.77,0.474,0,,0.7516,0
2018-10-18,3008110,대청,75.87,1130.32,22.546,29.834,75.9,74.7,71.9,1058.078,1.4734,1238.9198,910.6505,1085.4489,18.813,0.0,0,0,0.0,5.787,4.763,0.471,0,,0.7651,0
2018-10-17,3008110,대청,75.88,1130.95,29.758,29.758,75.9,74.72,71.93,1059.289,0.0,1237.4464,910.6505,1084.6838,18.865,0.0,0,0,0.0,5.648,4.768,0.477,0,,1.1337,0
2018-10-16,3008110,대청,75.88,1130.95,38.703,45.994,75.9,74.72,71.96,1059.289,0.0,1237.2783,910.6505,1083.5501,34.947,0.0,0,0,0.0,5.834,4.735,0.478,0,,1.6024,0
2018-10-15,3008110,대청,75.89,1131.58,36.911,29.62,75.9,74.73,71.98,1059.895,0.0,1237.2783,910.6505,1081.9477,18.816,0.0,0,0,0.0,5.694,4.633,0.477,0,,0.431,0
2018-10-14,3008110,대청,75.88,1130.95,43.841,29.267,75.9,74.73,72.0,1059.895,0.0,1237.2783,910.5935,1081.5167,18.792,0.0,0,0,0.0,5.358,4.639,0.478,0,,1.1804,0
2018-10-13,3008110,대청,75.86,1129.691,44.043,29.478,75.8,74.73,72.0,1059.895,0.0,1237.2783,910.5935,1080.3363,18.854,0.0,0,0,0.0,5.532,4.619,0.473,0,,1.0514,0
2018-10-12,3008110,대청,75.84,1128.432,69.323,120.342,75.7,74.74,72.0,1060.501,0.0505,1237.2783,910.5935,1079.2849,109.292,0.0,0,0,0.0,5.81,4.77,0.47,0,,2.8361,0
2018-10-11,3008110,대청,75.91,1132.84,70.863,224.632,76.0,74.75,72.01,1061.107,0.0,1237.2278,899.8507,1076.4488,213.37,0.0,0,0,0.0,6.111,4.694,0.457,0,,2.1751,0
2018-10-10,3008110,대청,76.12,1146.126,91.626,224.28,76.9,74.75,72.03,1061.107,0.3956,1237.2278,894.8765,1074.2737,213.446,0.0,0,0,0.0,5.694,4.667,0.473,0,,3.1964,0
2018-10-09,3008110,대청,76.3,1157.587,126.819,223.115,77.7,74.76,72.05,1061.714,0.0,1236.8322,894.8765,1071.0773,212.771,0.0,0,0,0.0,5.162,4.695,0.487,0,,1.1404,0
2018-10-08,3008110,대청,76.43,1165.907,247.231,224.972,78.3,74.76,72.08,1061.714,0.0,1236.8322,894.8765,1069.9369,214.085,0.0,0,0,0.0,5.671,4.734,0.482,0,,2.1228,0
2018-10-07,3008110,대청,76.4,1163.984,718.612,227.2,78.1,74.77,72.09,1062.32,0.1042,1236.8322,894.7198,1067.8141,216.45,0.0,0,0,0.0,5.544,4.726,0.48,0,,0.938,0
2018-10-06,3008110,대청,75.73,1121.526,755.329,232.243,75.3,74.77,72.1,1062.32,60.3381,1236.728,894.7198,1066.8761,221.535,0.0,0,0,0.0,5.626,4.602,0.48,0,,3.0157,0
2018-10-05,3008110,대청,75.0,1076.332,64.344,185.017,72.2,74.77,72.11,1062.32,54.7113,1176.3899,891.6209,1063.8604,174.326,0.0,0,0,0.0,5.532,4.676,0.483,0,,3.8951,0
2018-10-04,3008110,대청,75.17,1086.758,18.849,97.3,72.9,74.77,72.15,1062.32,0.0449,1121.6786,891.6209,1059.9653,86.3,0.0,0,0,0.0,5.81,4.708,0.482,0,,0.4265,0
2018-10-03,3008110,대청,75.28,1093.536,22.348,29.494,73.4,74.75,72.18,1061.107,0.0,1121.6337,891.6209,1059.5388,18.818,0.0,0,0,0.0,5.487,4.71,0.479,0,,0.6119,0
2018-10-02,3008110,대청,75.29,1094.153,15.346,29.646,73.4,74.74,72.2,1060.501,0.0,1121.6337,891.5704,1058.9269,18.809,0.0,0,0,0.0,5.694,4.664,0.479,0,,2.5478,0
2018-10-01,3008110,대청,75.31,1095.389,29.459,29.459,73.5,74.73,72.21,1059.895,1.836,1121.6337,887.6462,1056.3791,18.795,0.0,0,0,0.0,5.394,4.791,0.479,0,,2.4357,0
2018-09-30,3008110,대청,75.31,1095.389,15.037,36.505,73.5,74.72,72.14,1059.289,0.0,1119.7977,877.2259,1053.9434,25.49,0.0,0,0,0.0,5.626,4.906,0.483,0,,4.5438,0
2018-09-29,3008110,대청,75.34,1097.244,22.019,36.343,73.6,74.71,72.14,1058.683,0.0,1119.7977,877.2259,1049.3996,25.418,0.0,0,0,0.0,5.532,4.909,0.484,0,,4.0056,0
2018-09-28,3008110,대청,75.36,1098.481,29.629,36.794,73.7,74.68,72.18,1056.868,0.0,1119.7977,877.2259,1045.394,25.463,0.0,0,0,0.0,5.984,4.865,0.482,0,,1.4373,0
2018-09-27,3008110,대청,75.37,1099.1,22.279,36.617,73.8,74.64,72.22,1054.449,0.0,1119.7977,877.1285,1043.9567,25.445,0.0,0,0,0.0,5.868,4.825,0.479,0,,3.1279,0
2018-09-26,3008110,대청,75.39,1100.339,29.092,36.265,73.9,74.6,72.25,1052.034,0.0,1119.7977,838.5485,1040.8288,25.451,0.0,0,0,0.0,5.499,4.835,0.48,0,,0.9193,0
2018-09-25,3008110,대청,75.4,1100.959,35.687,35.687,73.9,74.61,72.28,1052.638,0.0,1119.7977,838.5485,1039.9095,25.423,0.0,0,0,0.0,5.023,4.764,0.477,0,,0.5549,0
2018-09-24,3008110,대청,75.4,1100.959,43.046,35.873,73.9,74.62,72.31,1053.241,0.0,1119.7977,838.5485,1039.3546,25.415,0.0,0,0,0.0,5.208,4.771,0.479,0,,6.1918,0
2018-09-23,3008110,대청,75.39,1100.339,57.438,35.934,73.9,74.63,72.32,1053.845,0.1662,1119.7977,838.5485,1033.1628,25.418,0.0,0,0,0.0,5.197,4.84,0.479,0,,3.3746,0
2018-09-22,3008110,대청,75.36,1098.481,65.512,36.874,73.7,74.64,72.32,1054.449,0.0755,1119.6315,838.5485,1029.7882,25.451,0.0,0,0,0.0,5.88,5.058,0.485,0,,0.8965,0
2018-09-21,3008110,대청,75.32,1096.007,57.593,36.14,73.6,74.65,72.34,1055.054,25.1046,1119.556,838.5485,1028.8917,25.398,0.0,0,0,0.0,5.236,4.875,0.631,0,,3.5639,0
2018-09-20,3008110,대청,75.29,1094.153,36.691,36.691,73.4,74.66,72.38,1055.658,1.2349,1094.4514,838.5485,1025.3278,25.395,0.0,0,0,0.0,5.934,4.811,0.551,0,,3.0412,0
2018-09-19,3008110,대청,75.29,1094.153,22.449,36.749,73.4,74.67,72.4,1056.263,0.0,1093.2165,837.6184,1022.2866,25.452,0.0,0,0,0.0,5.868,4.909,0.52,0,,2.8499,0
2018-09-18,3008110,대청,75.31,1095.389,29.142,36.295,73.5,74.67,72.43,1056.263,0.0,1093.2165,837.5142,1019.4367,25.419,0.0,0,0,0.0,5.498,4.858,0.52,0,,2.8141,0
2018-09-17,3008110,대청,75.32,1096.007,36.744,36.744,73.6,74.66,72.41,1055.658,0.1042,1093.2165,837.5142,1016.6226,25.447,0.0,0,0,0.0,5.88,4.898,0.519,0,,8.3236,0
2018-09-16,3008110,대청,75.32,1096.007,36.619,36.619,73.6,74.65,72.31,1055.054,1.2241,1093.1123,837.5142,1008.299,25.472,0.0,0,0,0.0,5.718,4.913,0.516,0,,6.4754,0
2018-09-15,3008110,대청,75.32,1096.007,36.585,36.585,73.6,74.63,72.29,1053.845,1.0614,1091.8882,837.5142,1001.8236,25.472,0.0,0,0,0.0,5.741,4.856,0.516,0,,5.3692,0
2018-09-14,3008110,대청,75.32,1096.007,43.831,36.678,73.6,74.6,72.32,1052.034,4.8238,1090.8268,837.5142,996.4544,25.621,0.0,0,0,0.0,5.683,4.859,0.515,0,,5.6161,0
2018-09-13,3008110,대청,75.31,1095.389,43.805,36.654,73.5,74.53,72.27,1047.816,0.0,1086.003,837.5142,990.8383,25.431,0.0,0,0,0.0,5.822,4.889,0.512,0,,3.703,0
2018-09-12,3008110,대청,75.3,1094.771,45.358,59.663,73.5,74.38,72.17,1038.811,0.0,1086.003,837.5142,987.1353,48.412,0.0,0,0,0.0,5.868,4.871,0.512,0,,5.2145,0
2018-09-11,3008110,대청,75.32,1096.007,52.476,59.632,73.6,74.12,72.16,1023.311,0.0,1086.003,837.5142,981.9208,48.46,0.0,0,0,0.0,5.764,4.896,0.512,0,,6.3136,0
2018-09-10,3008110,대청,75.33,1096.625,67.358,160.603,73.6,73.96,72.15,1013.841,0.0,1086.003,779.9326,975.6072,149.132,0.0,0,0,0.0,5.972,4.97,0.529,0,,4.4777,0
2018-09-09,3008110,대청,75.46,1104.681,86.874,231.122,74.1,73.97,72.13,1014.431,0.0,1086.003,779.9326,971.1295,220.52,0.0,0,0,0.0,5.614,4.902,0.086,0,,4.8999,0
2018-09-08,3008110,대청,75.66,1117.144,187.78,231.242,75.0,73.98,72.15,1015.022,0.0,1086.003,779.9326,966.2296,220.138,0.0,0,0,0.0,5.729,4.857,0.518,0,,4.0405,0
2018-09-07,3008110,대청,75.72,1120.9,421.396,632.69,75.2,73.98,72.16,1015.022,1.164,1086.003,779.9326,962.1891,220.117,401.334,0,0,0.0,5.741,4.979,0.519,0,,2.9908,0
2018-09-06,3008110,대청,76.01,1139.155,371.217,636.35,76.5,73.98,72.2,1015.022,0.4199,1084.839,779.8821,959.1983,218.677,406.291,0,0,0.0,5.903,4.954,0.525,0,,2.9647,0
2018-09-05,3008110,대청,76.37,1162.063,562.743,510.942,78.0,73.98,72.26,1015.022,0.0,1084.4191,776.5391,956.2336,217.742,281.816,0,0,0.0,5.868,4.991,0.525,0,,5.9173,0
2018-09-04,3008110,대청,76.3,1157.587,1233.753,506.711,77.7,73.99,72.31,1015.613,49.7001,1084.4191,775.171,950.3163,220.421,274.855,0,0,0.0,5.972,4.945,0.518,0,,4.2275,0
2018-09-03,3008110,대청,75.3,1094.771,280.296,503.097,73.5,74.0,72.26,1016.204,25.354,1034.719,775.171,946.0888,222.047,269.958,0,0,0.0,5.672,4.916,0.504,0,,4.9281,0
2018-09-02,3008110,대청,75.61,1114.021,324.158,505.522,74.8,73.99,72.21,1015.613,0.0,1009.365,775.171,941.1607,220.482,274.06,0,0,0.0,5.625,4.888,0.467,0,,9.1008,0
2018-09-01,3008110,대청,75.86,1129.691,851.345,504.456,75.8,73.98,72.18,1015.022,0.037,1009.365,775.171,932.0599,219.625,273.53,0,0,0.0,6.03,4.946,0.325,0,,5.8159,0
2018-08-31,3008110,대청,75.38,1099.719,1476.609,299.048,73.8,73.97,71.89,1014.431,67.8865,1009.328,775.171,926.244,225.05,63.186,0,0,0.0,5.729,4.904,0.179,0,,13.3419,0
2018-08-30,3008110,대청,73.69,997.978,305.966,238.401,67.0,73.98,71.61,1015.022,40.2715,941.4415,775.171,912.9021,227.091,0.0,0,0,0.0,6.028,4.897,0.385,0,,14.5629,0
2018-08-29,3008110,대청,73.59,992.141,340.306,239.396,66.6,74.13,71.41,1023.905,0.0,901.17,775.134,898.3392,228.326,0.0,0,0,0.0,6.007,4.858,0.205,0,,6.499,0
2018-08-28,3008110,대청,73.44,983.422,894.886,241.989,66.0,74.3,71.39,1034.027,18.3127,901.17,770.8466,891.8402,231.362,0.0,0,0,0.0,5.614,4.771,0.242,0,,8.4721,0
2018-08-27,3008110,대청,72.45,927.012,1607.661,105.798,62.2,74.49,71.35,1045.41,65.5486,882.8573,757.1676,883.3681,95.504,0.0,0,0,0.0,5.511,4.694,0.089,0,,7.125,0
2018-08-26,3008110,대청,70.03,797.251,123.913,49.867,53.5,74.65,71.18,1055.054,111.0197,817.3087,757.1676,876.2431,37.976,0.0,0,0,0.0,5.358,4.633,1.9,0,,10.4353,0
2018-08-25,3008110,대청,69.91,790.853,66.362,48.587,53.1,74.7,71.05,1058.078,0.2642,706.289,757.1676,865.8078,37.947,0.0,0,0,0.0,5.787,4.7,0.153,0,,10.2897,0
2018-08-24,3008110,대청,69.88,789.317,37.416,49.263,53.0,74.61,70.96,1052.638,38.98,706.0248,756.8602,855.5181,38.013,0.0,0,0,0.0,5.66,4.643,0.947,0,,8.2536,0
2018-08-23,3008110,대청,69.9,790.341,13.17,48.775,53.0,74.68,71.0,1056.868,21.9307,667.0448,733.4628,847.2645,37.895,0.0,0,0,0.0,5.625,4.753,0.502,0,,5.8138,0
2018-08-22,3008110,대청,69.96,793.417,3.457,53.762,53.3,74.74,71.03,1060.501,0.0,645.1141,725.9272,841.4507,37.922,0.0,0,0,0.0,6.065,4.754,5.021,0,,6.5016,0
2018-08-21,3008110,대청,70.04,797.764,0.0,54.841,53.5,74.87,70.96,1068.399,0.0,645.1141,721.1874,834.9491,37.933,0.0,0,0,0.0,5.995,4.708,6.205,0,,10.1485,0
2018-08-20,3008110,대청,70.14,802.903,13.241,55.01,53.9,75.01,70.9,1076.943,0.0,645.1141,699.6195,824.8006,37.925,0.0,0,0,0.0,6.134,4.73,6.221,0,,9.6866,0
2018-08-19,3008110,대청,70.21,806.512,6.469,54.339,54.1,75.16,70.89,1086.143,0.0,645.1141,696.7741,815.114,37.931,0.0,0,0,0.0,5.51,4.669,6.229,0,,4.9608,0
2018-08-18,3008110,대청,70.29,810.648,0.0,54.692,54.4,75.26,70.81,1092.302,0.0,645.1141,692.971,810.1532,37.938,0.0,0,0,0.0,5.845,4.69,6.219,0,,8.9825,0
2018-08-17,3008110,대청,70.39,815.835,12.412,54.57,54.8,75.11,70.81,1083.071,0.0,645.1141,692.7978,801.1707,37.956,0.0,0,0,0.0,5.648,4.737,6.229,0,,5.6916,0
2018-08-16,3008110,대청,70.46,819.477,0.728,55.092,55.0,74.75,70.75,1061.107,1.2644,645.1141,682.1331,795.4791,37.949,0.0,0,0,0.0,6.088,4.793,6.262,0,,10.3676,0
2018-08-15,3008110,대청,70.55,824.174,12.531,54.939,55.3,74.12,70.51,1023.311,0.3776,643.8497,668.5284,785.1115,37.858,0.0,0,0,0.0,6.007,4.782,6.292,0,,10.5081,0
2018-08-14,3008110,대청,70.62,827.838,0.354,55.039,55.6,73.38,70.39,979.947,0.0,643.4721,644.6839,774.6034,37.888,0.0,0,0,0.0,6.019,4.809,6.323,0,,7.699,0
2018-08-13,3008110,대청,70.71,832.563,18.331,54.888,55.9,73.11,70.32,964.4,0.5717,643.4721,584.3189,766.9044,37.765,0.0,0,0,0.0,5.995,4.795,6.333,0,,9.4851,0
2018-08-12,3008110,대청,70.77,835.722,5.478,54.346,56.1,73.09,70.34,963.255,0.0,642.9004,582.8955,757.4193,37.509,0.0,0,0,0.0,5.718,4.747,6.372,0,,8.0795,0
2018-08-11,3008110,대청,70.85,839.944,11.847,54.725,56.4,73.05,70.23,960.966,0.0449,642.9004,582.8955,749.3398,37.483,0.0,0,0,0.0,6.03,4.795,6.417,0,,7.0188,0
2018-08-10,3008110,대청,70.92,843.649,5.697,54.834,56.6,73.0,70.17,958.109,3.3737,642.8555,578.715,742.321,37.567,0.0,0,0,0.0,6.065,4.759,6.443,0,,11.22,0
2018-08-09,3008110,대청,71.0,847.894,5.71,54.991,56.9,72.94,70.17,954.687,1.1697,639.4818,571.893,731.101,37.532,0.0,0,0,0.0,6.192,4.831,6.436,0,,6.388,0
2018-08-08,3008110,대청,71.08,852.152,11.64,54.879,57.2,72.86,70.18,950.136,0.0,638.3121,558.3888,724.713,37.476,0.0,0,0,0.0,6.146,4.819,6.438,0,,6.0676,0
2018-08-07,3008110,대청,71.15,855.888,11.364,54.713,57.4,72.8,70.23,946.731,0.9309,638.3121,558.3336,718.6454,37.477,0.0,0,0,0.0,5.984,4.805,6.447,0,,6.4134,0
2018-08-06,3008110,대청,71.22,859.633,5.01,54.688,57.7,72.73,70.25,942.767,0.0,637.3812,556.0107,712.232,37.552,0.0,0,0,0.0,5.915,4.756,6.465,0,,6.1585,0
2018-08-05,3008110,대청,71.3,863.925,4.857,54.679,58.0,72.73,70.2,942.767,0.0,637.3812,537.9955,706.0735,37.531,0.0,0,0,0.0,5.88,4.788,6.48,0,,1.4114,0
2018-08-04,3008110,대청,71.38,868.23,4.766,54.733,58.3,72.71,70.11,941.637,0.0,637.3812,537.9955,704.6621,37.531,0.0,0,0,0.0,5.891,4.813,6.498,0,,10.0445,0
2018-08-03,3008110,대청,71.46,872.547,4.874,54.985,58.6,72.66,69.93,938.814,0.0,637.3812,537.9955,694.6176,37.522,0.0,0,0,0.0,6.122,4.823,6.518,0,,10.3226,0
2018-08-02,3008110,대청,71.54,876.877,10.943,54.909,58.9,72.59,69.83,934.87,0.0,637.3812,537.9955,684.295,37.574,0.0,0,0,0.0,6.019,4.785,6.531,0,,6.4361,0
2018-08-01,3008110,대청,71.61,880.675,10.814,54.892,59.1,72.45,69.86,927.012,0.0,637.3812,537.9955,677.8589,37.473,0.0,0,0,0.0,6.042,4.84,6.537,0,,5.9373,0
2018-07-31,3008110,대청,71.68,884.484,15.461,40.698,59.4,72.27,69.91,916.965,0.0,637.3812,529.7211,671.9216,23.173,0.0,0,0,0.0,6.098,4.884,6.543,0,,3.5408,0
2018-07-30,3008110,대청,71.72,886.664,8.54,40.137,59.5,72.15,69.94,910.303,0.0,637.3812,505.0795,668.3808,23.215,0.0,0,0,0.0,6.007,4.761,6.154,0,,3.6174,0
2018-07-29,3008110,대청,71.77,889.394,14.342,39.661,59.7,72.09,69.97,906.983,0.0,637.3812,503.7155,664.7634,23.118,0.0,0,0,0.0,5.648,4.695,6.2,0,,5.5933,0
2018-07-28,3008110,대청,71.81,891.582,15.159,40.514,59.8,72.04,70.02,904.221,4.1423,637.3812,485.8228,659.1701,23.251,0.0,0,0,0.0,6.273,4.788,6.202,0,,4.9486,0
2018-07-27,3008110,대청,71.85,893.772,15.053,40.445,60.0,72.0,70.12,902.016,0.0,633.2389,483.5555,654.2215,23.209,0.0,0,0,0.0,6.111,4.87,6.255,0,,2.9815,0
2018-07-26,3008110,대청,71.89,895.966,8.577,40.368,60.1,71.95,70.08,899.263,0.0,633.2389,483.5555,651.24,23.168,0.0,0,0,0.0,6.134,4.816,6.25,0,,8.284,0
2018-07-25,3008110,대청,71.94,898.713,7.345,39.193,60.3,71.81,70.06,891.582,0.0,633.2389,483.5555,642.956,23.103,0.0,0,0,0.0,6.146,4.897,5.047,0,,7.7907,0
2018-07-24,3008110,대청,71.99,901.465,14.347,39.866,60.5,71.65,69.99,882.85,0.0,633.2389,462.2068,635.1653,23.142,0.0,0,0,0.0,6.111,4.815,5.798,0,,3.9937,0
2018-07-23,3008110,대청,72.03,903.67,14.335,39.891,60.7,71.63,69.78,881.762,0.0,633.2389,452.3332,631.1716,23.149,0.0,0,0,0.0,5.938,4.822,5.982,0,,12.9202,0
2018-07-22,3008110,대청,72.07,905.878,14.221,39.813,60.8,71.62,69.47,881.219,0.0,633.2389,451.1852,618.2514,23.105,0.0,0,0,0.0,5.869,4.849,5.99,0,,9.6965,0
2018-07-21,3008110,대청,72.11,908.089,14.371,40.0,61.0,71.62,69.48,881.219,0.0525,633.2389,451.1852,608.5549,23.159,0.0,0,0,0.0,6.042,4.799,6.0,0,,5.1335,0
2018-07-20,3008110,대청,72.15,910.303,14.126,39.792,61.1,71.58,69.48,879.046,0.0,633.1864,451.1852,603.4214,23.093,0.0,0,0,0.0,5.81,4.868,6.021,0,,2.9339,0
2018-07-19,3008110,대청,72.19,912.521,20.102,39.375,61.2,71.52,69.43,875.793,0.0,633.1864,451.1852,600.4875,23.172,0.0,0,0,0.0,6.145,4.844,5.214,0,,5.9099,0
2018-07-18,3008110,대청,72.22,914.186,23.832,36.692,61.4,71.41,69.32,869.847,0.0,633.1864,451.1852,594.5776,23.133,0.0,0,0,0.0,6.089,4.786,2.684,0,,6.4267,0
2018-07-17,3008110,대청,72.24,915.297,29.509,35.943,61.4,71.27,69.01,862.314,0.0,633.1864,450.5429,588.1509,23.135,0.0,0,0,0.0,5.879,4.765,2.164,0,,13.418,0
2018-07-16,3008110,대청,72.25,915.853,22.014,34.888,61.5,70.98,68.52,846.832,0.0,633.1864,441.8238,574.7329,23.161,0.0,0,0,0.0,6.031,4.833,0.863,0,,13.2047,0
2018-07-15,3008110,대청,72.27,916.965,27.728,34.168,61.5,70.66,68.27,829.936,0.0,633.1864,432.7856,561.5282,23.134,0.0,0,0,0.0,5.695,4.726,0.613,0,,14.6271,0
2018-07-14,3008110,대청,72.28,917.522,40.851,34.411,61.6,70.45,68.03,818.956,0.0,633.1864,405.952,546.9011,23.115,0.0,0,0,0.0,5.856,4.826,0.614,0,,10.7324,0
2018-07-13,3008110,대청,72.27,916.965,47.428,34.554,61.5,70.36,67.8,814.277,0.0,633.1864,394.2247,536.1687,23.091,0.0,0,0,0.0,6.065,4.79,0.608,0,,10.6519,0
2018-07-12,3008110,대청,72.25,915.853,66.519,34.374,61.5,70.27,67.51,809.613,0.0,633.1864,394.2247,525.5168,23.134,0.0,0,0,0.0,5.915,4.72,0.605,0,,13.5848,0
2018-07-11,3008110,대청,72.2,913.075,68.736,75.16,61.3,70.12,67.39,801.873,0.0553,633.1864,394.2247,511.932,63.936,0.0,0,0,0.0,5.833,4.788,0.603,0,,15.2692,0
2018-07-10,3008110,대청,72.21,913.631,107.202,75.103,61.3,69.84,67.14,787.273,0.073,633.1311,388.9023,496.6628,64.003,0.0,0,0,0.0,5.776,4.724,0.6,0,,11.2401,0
2018-07-09,3008110,대청,72.16,910.857,109.392,173.648,61.1,69.53,66.86,771.55,13.625,633.0581,381.4119,485.4227,162.947,0.0,0,0,0.0,5.498,4.612,0.591,0,,13.6763,0
2018-07-08,3008110,대청,72.26,916.409,102.257,244.426,61.5,69.15,66.75,752.572,0.0,619.4331,367.1422,471.7464,233.691,0.0,0,0,0.0,5.463,4.681,0.591,0,,7.2273,0
2018-07-07,3008110,대청,72.48,928.692,133.264,243.884,62.3,68.9,66.6,740.261,0.0,619.4331,332.1896,464.5191,232.91,0.0,0,0,0.0,5.671,4.707,0.596,0,,7.7132,0
2018-07-06,3008110,대청,72.65,938.25,163.883,242.369,63.0,68.83,66.37,736.839,8.9658,619.4331,331.4156,456.8059,231.318,0.0,0,0,0.0,5.741,4.713,0.597,0,,11.6206,0
2018-07-05,3008110,대청,72.77,945.031,201.845,241.212,63.4,68.71,66.06,730.998,4.7941,610.4673,323.9028,445.1853,229.964,0.0,0,0,0.0,5.892,4.775,0.581,0,,9.3799,0
2018-07-04,3008110,대청,72.83,948.432,325.585,240.394,63.7,68.41,65.9,716.533,2.1761,605.6732,323.9028,435.8054,229.375,0.0,0,0,0.0,5.81,4.632,0.577,0,,10.0526,0
2018-07-03,3008110,대청,72.7,941.072,956.755,245.149,63.2,67.78,65.75,686.794,1.8129,603.4971,304.5484,425.7528,234.1,0.0,0,0,0.0,5.845,4.643,0.561,0,,12.1571,0
2018-07-02,3008110,대청,71.59,879.589,728.254,202.241,59.0,67.46,65.62,672.017,67.3632,601.6842,245.2002,413.5957,191.49,0.0,0,0,0.0,5.591,4.622,0.538,0,,10.7876,0
