일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10)
2017-01-10,-1.0666666666666667,-4.2,3.4333333333333336,,2.1999999999999997,58.43333333333334,6.366666666666667,8.26,3.05
2017-01-11,-3.4,-8.4,1.9666666666666668,0.0,1.8,54.73333333333333,6.166666666666667,9.06,2.8
2017-01-12,-1.4000000000000001,-4.6000000000000005,3.6333333333333333,0.10000000000000002,1.5666666666666667,68.6,1.8333333333333333,4.43,3.8499999999999996
2017-01-13,-4.2,-8.299999999999999,-0.4666666666666666,0.19999999999999998,1.8,59.96666666666667,4.7,6.49,3.6999999999999997
2017-01-14,-6.533333333333334,-9.266666666666666,-3.533333333333333,0.0,2.9,41.46666666666667,8.466666666666667,12.149999999999999,1.5999999999999999
2017-01-15,-6.633333333333333,-12.566666666666668,-0.19999999999999998,,1.3333333333333333,45.73333333333333,8.766666666666666,12.345,0.0
2017-01-16,-4.933333333333333,-11.533333333333333,3.266666666666667,,0.8666666666666667,53.46666666666667,8.733333333333333,12.61,0.05
2017-01-17,-3.766666666666666,-10.033333333333333,4.1000000000000005,,0.7000000000000001,55.46666666666666,5.2,7.97,2.75
2017-01-18,-1.0333333333333334,-5.8999999999999995,4.133333333333333,,0.7666666666666666,65.2,3.4333333333333336,6.38,6.699999999999999
2017-01-19,-0.9,-5.166666666666667,5.900000000000001,0.0,0.8666666666666667,70.46666666666665,5.466666666666666,8.485,5.8
2017-01-20,-2.8666666666666667,-5.3,-1.1666666666666667,3.9333333333333336,2.0,73.96666666666667,2.466666666666667,4.19,8.350000000000001
2017-01-21,-3.1333333333333333,-8.733333333333334,2.1666666666666665,0.7999999999999999,1.2,75.89999999999999,5.033333333333334,9.280000000000001,6.5
2017-01-22,-5.533333333333334,-8.233333333333333,-1.1333333333333335,0.7333333333333334,2.9333333333333336,66.2,6.666666666666667,9.05,6.449999999999999
2017-01-23,-7.7,-11.933333333333332,-2.6,0.0,1.5666666666666667,61.333333333333336,8.799999999999999,12.245000000000001,2.2
2017-01-24,-6.466666666666666,-12.6,0.13333333333333333,,1.1666666666666667,62.03333333333333,9.0,13.41,1.15
2017-01-25,-5.7,-12.799999999999999,1.7333333333333332,,1.0333333333333334,62.86666666666667,8.966666666666667,13.8,0.3
2017-01-26,-2.766666666666667,-11.566666666666668,5.3999999999999995,,1.0,60.46666666666667,7.8,12.36,4.05
2017-01-27,-0.3333333333333333,-5.633333333333333,4.633333333333333,2.1333333333333333,2.4666666666666663,53.1,8.066666666666666,13.254999999999999,3.3
2017-01-28,-0.9666666666666667,-8.966666666666667,7.333333333333333,,0.8666666666666667,52.800000000000004,7.7,12.995000000000001,3.8
2017-01-29,1.8333333333333333,0.06666666666666665,4.2,5.633333333333333,0.7333333333333334,78.86666666666666,0.06666666666666667,2.125,10.0
2017-01-30,-3.1333333333333333,-7.866666666666667,0.6666666666666666,0.8666666666666667,2.533333333333333,68.7,6.5,11.62,4.8
2017-01-31,-5.0,-10.4,1.2,,1.0999999999999999,60.63333333333333,8.033333333333333,12.725,3.65
2017-02-01,-3.033333333333333,-7.333333333333333,2.766666666666667,0.0,1.7,50.4,7.733333333333334,13.065,1.9
2017-02-02,-2.2666666666666666,-9.533333333333333,4.366666666666666,,1.3999999999999997,48.699999999999996,9.4,14.85,1.35
2017-02-03,1.5666666666666667,-2.6333333333333333,7.766666666666667,,1.0666666666666667,60.96666666666667,7.699999999999999,12.74,3.9499999999999997
2017-02-04,2.0,-4.6000000000000005,7.833333333333333,0.0,0.7666666666666666,62.199999999999996,2.6999999999999997,7.35,6.8
2017-02-05,2.6666666666666665,0.9333333333333332,5.3999999999999995,0.3333333333333333,1.4666666666666668,70.96666666666665,0.0,2.3,8.2
2017-02-06,-0.43333333333333335,-3.8000000000000003,3.4333333333333336,,2.4,54.36666666666667,8.966666666666667,13.41,1.4
2017-02-07,-1.0333333333333334,-5.8999999999999995,5.266666666666667,,0.9666666666666667,57.800000000000004,6.533333333333334,11.21,5.8
2017-02-08,-0.7333333333333334,-5.166666666666667,3.6333333333333333,,1.2666666666666666,58.199999999999996,2.3666666666666667,8.05,5.35
2017-02-09,-3.466666666666667,-5.933333333333334,-0.13333333333333333,0.03333333333333333,3.0666666666666664,53.43333333333334,7.666666666666667,11.84,6.1
2017-02-10,-5.233333333333333,-7.433333333333334,-1.7666666666666666,1.0,2.9,55.26666666666667,9.200000000000001,13.425,4.5
2017-02-11,-4.0,-9.133333333333333,1.3666666666666665,0.5,1.9000000000000001,56.833333333333336,8.066666666666666,12.48,5.1
2017-02-12,-1.1333333333333333,-6.533333333333334,4.733333333333333,,1.5333333333333332,55.93333333333334,9.766666666666667,15.795,0.95
2017-02-13,-0.3333333333333333,-6.966666666666666,5.7,1.4000000000000001,0.9666666666666668,74.46666666666667,6.066666666666666,11.504999999999999,5.3
2017-02-14,0.9,-3.5,6.966666666666666,,1.1666666666666667,60.4,9.566666666666666,15.74,1.75
2017-02-15,1.2,-6.433333333333334,9.9,,0.8000000000000002,52.73333333333333,9.433333333333332,14.205,0.7
2017-02-16,6.066666666666666,-4.3999999999999995,14.799999999999999,1.6333333333333335,1.0999999999999999,63.633333333333326,7.833333333333333,13.48,4.65
2017-02-17,3.633333333333333,-2.9333333333333336,11.166666666666666,1.8,2.5666666666666664,60.800000000000004,6.633333333333333,13.16,5.6
2017-02-18,-1.4666666666666668,-6.733333333333333,4.3,,2.2333333333333334,43.23333333333333,10.0,16.795,0.15
2017-02-19,2.3333333333333335,-6.0,9.366666666666667,4.666666666666667,1.4000000000000001,61.666666666666664,5.066666666666666,10.655000000000001,6.75
2017-02-20,0.6666666666666666,-5.0,6.7,14.133333333333333,2.766666666666667,64.66666666666667,6.733333333333333,14.285,3.95
2017-02-21,0.0,-7.366666666666667,8.6,,1.0,50.46666666666667,9.533333333333333,16.575,3.05
2017-02-22,2.6666666666666665,-0.4333333333333334,3.733333333333333,17.400000000000002,1.3,80.83333333333333,0.0,1.63,9.850000000000001
2017-02-23,-0.033333333333333326,-3.233333333333333,4.1000000000000005,,3.033333333333333,57.300000000000004,8.366666666666667,16.134999999999998,4.5
2017-02-24,-0.033333333333333326,-6.133333333333333,5.666666666666667,,1.7333333333333334,50.96666666666667,10.166666666666666,17.939999999999998,1.5
2017-02-25,2.8000000000000003,-3.5,9.533333333333333,,1.3,53.800000000000004,9.700000000000001,17.585,1.25
2017-02-26,3.4333333333333336,-1.3666666666666665,10.0,,1.1666666666666667,55.06666666666666,9.733333333333334,16.805,1.5
2017-02-27,3.3000000000000003,-3.466666666666667,11.299999999999999,,1.0,52.56666666666666,10.033333333333333,17.155,0.15
2017-02-28,4.5,-3.766666666666667,13.299999999999999,,0.9,48.23333333333333,10.333333333333334,17.84,1.5
2017-03-01,5.566666666666666,0.19999999999999987,12.366666666666667,0.10000000000000002,1.1666666666666667,53.666666666666664,2.4,9.385000000000002,9.600000000000001
2017-03-02,2.433333333333333,-1.7333333333333334,7.366666666666667,2.3666666666666667,2.3666666666666667,66.76666666666667,5.8,13.79,5.1
2017-03-03,3.3000000000000003,-4.3,11.866666666666667,,1.1666666666666667,53.0,10.433333333333332,18.189999999999998,1.55
2017-03-04,5.2,-2.1999999999999997,14.266666666666666,,0.9666666666666668,50.199999999999996,10.033333333333333,18.07,1.9
2017-03-05,5.966666666666666,-1.0,14.200000000000001,0.0,1.1666666666666667,56.166666666666664,8.4,14.370000000000001,6.9
2017-03-06,1.4666666666666668,-1.8,6.1000000000000005,0.03333333333333333,3.1,44.333333333333336,10.466666666666667,20.07,0.8999999999999999
2017-03-07,-0.7666666666666666,-2.766666666666667,3.1333333333333333,0.8666666666666666,2.766666666666667,51.46666666666667,10.133333333333333,19.195,4.15
2017-03-08,0.7999999999999999,-4.2,5.766666666666667,0.0,2.033333333333333,55.43333333333334,7.766666666666666,14.285,5.05
2017-03-09,4.366666666666666,-2.1,11.066666666666668,,2.4,50.73333333333333,9.833333333333334,17.85,1.1
2017-03-10,5.066666666666666,-2.4,12.9,,1.7,41.53333333333333,10.833333333333334,20.189999999999998,0.2
2017-03-11,6.566666666666667,-2.966666666666667,16.8,,1.0,39.833333333333336,10.666666666666666,19.14,2.3
2017-03-12,8.066666666666668,-0.7000000000000001,16.8,,1.2333333333333334,43.4,6.866666666666667,14.920000000000002,5.199999999999999
2017-03-13,7.366666666666667,1.9666666666666668,13.733333333333334,,1.5666666666666667,51.13333333333333,9.266666666666667,18.9,5.4
2017-03-14,5.066666666666666,-0.6333333333333334,11.566666666666668,,1.8333333333333333,48.300000000000004,10.866666666666667,20.695,0.15
2017-03-15,5.033333333333334,-2.5666666666666664,12.733333333333334,,1.1333333333333335,44.800000000000004,10.9,20.145,0.5
2017-03-16,5.733333333333333,-2.1,13.766666666666666,,1.3333333333333333,43.833333333333336,10.066666666666666,18.54,2.25
2017-03-17,7.133333333333333,-1.9333333333333333,16.233333333333334,,1.1333333333333333,38.699999999999996,10.799999999999999,20.48,0.8
2017-03-18,8.333333333333334,2.3000000000000003,17.466666666666665,,1.4000000000000001,34.266666666666666,7.166666666666667,16.4,3.5
2017-03-19,9.1,-0.4333333333333333,19.0,,0.9666666666666667,36.166666666666664,10.5,20.255000000000003,0.95
2017-03-20,8.4,1.5666666666666667,14.1,0.03333333333333333,1.3,51.6,2.1666666666666665,6.975,7.0
2017-03-21,7.7,3.5666666666666664,12.299999999999999,0.03333333333333333,2.1,49.63333333333333,9.966666666666667,20.534999999999997,1.85
2017-03-22,7.066666666666666,-0.6666666666666665,14.433333333333332,,1.3,40.333333333333336,8.266666666666667,17.990000000000002,5.75
2017-03-23,8.799999999999999,3.266666666666667,15.933333333333335,,1.4666666666666668,34.333333333333336,8.466666666666667,16.915,4.65
2017-03-24,8.333333333333334,0.8666666666666666,15.033333333333333,,1.1666666666666667,43.800000000000004,6.733333333333333,16.53,8.15
2017-03-25,6.833333333333333,5.733333333333333,8.966666666666667,2.4,1.8666666666666665,72.43333333333334,0.10000000000000002,7.305,9.9
2017-03-26,6.5,4.066666666666666,10.166666666666666,0.16666666666666666,1.2666666666666666,65.7,1.2666666666666666,10.149999999999999,8.45
2017-03-27,5.8999999999999995,2.766666666666666,10.566666666666666,1.3666666666666665,1.5333333333333332,66.46666666666667,3.9333333333333336,10.04,5.65
2017-03-28,7.233333333333333,-0.1666666666666666,13.966666666666667,0.1,1.3666666666666665,57.76666666666667,6.3,16.395,5.55
2017-03-29,9.233333333333333,4.0,16.633333333333333,1.05,1.3,55.46666666666667,9.0,20.64,3.75
2017-03-30,10.6,1.0333333333333334,19.266666666666666,,1.3666666666666665,44.9,10.666666666666666,21.515,3.8499999999999996
2017-03-31,9.5,7.1000000000000005,13.133333333333333,4.333333333333333,1.7,73.56666666666666,0.9333333333333332,8.254999999999999,9.95
2017-04-01,8.066666666666666,4.466666666666667,13.366666666666667,0.7666666666666666,1.5,69.60000000000001,5.866666666666667,13.3,6.7
2017-04-02,8.533333333333333,1.0333333333333334,16.366666666666667,,1.7,51.300000000000004,11.433333333333332,22.54,0.55
2017-04-03,11.299999999999999,1.8666666666666665,20.96666666666667,,1.6666666666666667,43.06666666666666,11.6,23.31,0.0
2017-04-04,13.666666666666666,3.0666666666666664,23.0,,1.2666666666666666,35.36666666666667,10.633333333333333,20.935000000000002,4.1
2017-04-05,12.966666666666667,10.333333333333334,15.633333333333333,13.766666666666666,1.5333333333333332,66.60000000000001,0.03333333333333333,4.275,9.95
2017-04-06,13.6,10.5,17.266666666666666,13.266666666666666,1.8,87.10000000000001,1.9333333333333333,10.185,9.3
2017-04-07,15.699999999999998,9.5,24.333333333333332,,1.5,61.800000000000004,9.4,21.59,3.65
2017-04-08,15.833333333333334,9.133333333333333,24.333333333333332,,1.4333333333333333,60.56666666666666,9.700000000000001,21.82,6.449999999999999
2017-04-09,13.666666666666666,11.166666666666666,18.466666666666665,,2.533333333333333,55.833333333333336,4.733333333333333,17.65,7.2
2017-04-10,14.533333333333333,9.366666666666667,21.099999999999998,,3.3333333333333335,30.5,10.066666666666668,23.94,5.8
2017-04-11,12.233333333333334,7.533333333333332,19.133333333333333,14.633333333333335,2.0,62.699999999999996,8.033333333333333,19.174999999999997,5.449999999999999
2017-04-12,11.700000000000001,5.3,17.5,,2.2333333333333334,24.03333333333333,11.799999999999999,24.85,1.6
2017-04-13,12.533333333333333,4.1000000000000005,20.566666666666666,,2.033333333333333,46.4,11.533333333333333,23.16,0.65
2017-04-14,14.766666666666666,7.666666666666667,20.866666666666664,0.03333333333333333,2.433333333333333,49.0,6.599999999999999,17.119999999999997,6.449999999999999
2017-04-15,17.933333333333334,10.566666666666666,25.933333333333334,,1.7666666666666666,52.199999999999996,11.366666666666667,23.655,1.05
2017-04-16,19.133333333333333,9.633333333333333,28.633333333333336,,1.0,43.96666666666667,10.466666666666667,22.75,5.8
2017-04-17,13.333333333333334,11.066666666666668,17.566666666666666,22.366666666666664,1.4000000000000001,77.46666666666667,1.6666666666666667,3.385,8.100000000000001
2017-04-18,13.700000000000001,9.700000000000001,21.633333333333336,0.9666666666666667,2.3000000000000003,71.3,4.8,14.545,5.0
2017-04-19,13.0,6.1000000000000005,19.933333333333334,,2.1333333333333333,45.333333333333336,11.9,25.585,1.1
2017-04-20,11.033333333333333,8.0,15.0,0.7333333333333334,1.0666666666666667,63.03333333333333,0.0,5.865,8.600000000000001
2017-04-21,12.300000000000002,5.2,19.966666666666665,,1.3,60.79999999999999,8.433333333333334,21.14,6.45
2017-04-22,14.066666666666668,7.2,21.1,,1.3,50.06666666666666,10.933333333333332,22.42,2.1
2017-04-23,14.566666666666668,5.666666666666667,23.099999999999998,,1.4333333333333333,43.43333333333334,12.233333333333334,26.615,0.0
2017-04-24,14.9,5.666666666666667,23.933333333333334,,1.4666666666666668,43.36666666666667,11.966666666666667,26.685000000000002,1.75
2017-04-25,16.533333333333335,9.333333333333334,23.03333333333333,0.0,1.5999999999999999,54.666666666666664,5.433333333333334,18.21,7.6
2017-04-26,15.266666666666666,10.0,21.066666666666666,0.26666666666666666,2.1333333333333333,41.43333333333333,9.799999999999999,24.35,5.699999999999999
2017-04-27,13.0,5.7,20.2,,2.266666666666667,39.833333333333336,12.066666666666668,27.095,0.95
2017-04-28,15.0,6.533333333333334,23.900000000000002,,2.5,48.6,10.6,24.869999999999997,2.7
2017-04-29,16.966666666666665,8.466666666666667,25.400000000000002,,1.8,46.166666666666664,11.833333333333334,26.055,0.5
2017-04-30,20.0,12.533333333333331,27.96666666666667,,2.2333333333333334,49.199999999999996,11.433333333333332,24.700000000000003,0.4
2017-05-01,19.7,11.733333333333334,27.833333333333332,,1.6333333333333335,48.96666666666667,11.366666666666667,26.42,1.5
2017-05-02,19.099999999999998,11.200000000000001,27.133333333333336,,1.6333333333333335,41.166666666666664,11.733333333333334,23.325,5.0
2017-05-03,20.166666666666668,10.233333333333333,29.599999999999998,,1.0999999999999999,43.800000000000004,12.6,27.785,0.15
2017-05-04,20.53333333333333,12.5,28.233333333333334,0.0,1.3,49.96666666666667,8.333333333333334,20.535,5.9
2017-05-05,21.433333333333334,16.666666666666668,28.233333333333334,0.0,1.6666666666666667,54.53333333333333,7.866666666666667,21.545,6.15
2017-05-06,16.066666666666666,10.666666666666666,23.333333333333332,,2.6,35.73333333333333,11.866666666666667,26.155,2.2
2017-05-07,17.066666666666666,9.533333333333333,25.433333333333334,,2.466666666666667,42.699999999999996,12.066666666666668,27.525,0.15
2017-05-08,17.433333333333334,9.966666666666667,23.2,,1.5,48.9,5.033333333333333,15.935,7.6
2017-05-09,15.4,12.966666666666667,19.966666666666665,6.333333333333333,2.1,71.39999999999999,1.7999999999999998,11.875,9.65
2017-05-10,15.533333333333331,12.933333333333332,19.966666666666665,2.766666666666667,1.5666666666666667,83.63333333333334,2.6666666666666665,10.135,7.699999999999999
2017-05-11,18.2,12.433333333333332,25.7,2.05,1.0999999999999999,74.46666666666667,4.8,15.965,7.85
2017-05-12,19.033333333333335,15.200000000000001,24.0,0.0,1.3,73.53333333333335,0.19999999999999998,9.745,8.850000000000001
2017-05-13,17.7,12.566666666666668,25.53333333333333,0.7999999999999999,1.8666666666666665,71.7,8.133333333333333,18.71,3.45
2017-05-14,15.866666666666667,10.533333333333333,22.433333333333334,,2.6999999999999997,51.199999999999996,12.766666666666666,29.415,0.6000000000000001
2017-05-15,15.966666666666667,9.166666666666666,22.866666666666664,,2.3666666666666667,55.800000000000004,11.333333333333334,28.365000000000002,2.0999999999999996
2017-05-16,16.566666666666666,11.200000000000001,22.46666666666667,,1.5,62.6,7.0,19.555,6.05
2017-05-17,18.366666666666664,10.466666666666667,25.766666666666666,,1.4000000000000001,55.0,12.4,26.83,0.8500000000000001
2017-05-18,19.733333333333334,11.233333333333334,27.46666666666667,,1.3333333333333333,52.63333333333333,12.733333333333334,25.6,0.5
2017-05-19,20.966666666666665,12.433333333333332,29.899999999999995,,1.6666666666666667,44.36666666666667,12.933333333333332,28.335,0.0
2017-05-20,20.3,12.133333333333333,28.366666666666664,,1.4333333333333333,42.333333333333336,11.299999999999999,24.465,5.15
2017-05-21,20.866666666666664,13.533333333333333,28.46666666666667,,1.3333333333333333,47.699999999999996,11.833333333333334,26.215,4.15
2017-05-22,21.333333333333332,13.033333333333333,29.233333333333334,,1.2666666666666666,50.666666666666664,12.933333333333332,28.36,2.0999999999999996
2017-05-23,20.533333333333335,14.366666666666667,26.53333333333333,0.0,1.2,58.96666666666667,4.266666666666667,17.145000000000003,7.6
2017-05-24,20.3,16.133333333333333,26.599999999999998,10.299999999999999,1.1666666666666667,72.03333333333333,7.166666666666667,18.71,5.2
2017-05-25,19.266666666666666,13.566666666666668,27.599999999999998,,2.3666666666666667,57.300000000000004,12.533333333333333,28.75,0.2
2017-05-26,16.3,10.266666666666667,22.099999999999998,,2.0666666666666664,46.76666666666667,13.233333333333334,30.27,0.8
2017-05-27,18.566666666666666,10.533333333333333,26.233333333333334,,1.5666666666666667,50.9,13.266666666666666,29.48,0.15
2017-05-28,20.933333333333334,12.033333333333333,29.366666666666664,,1.8,50.5,11.566666666666668,25.555,0.8500000000000001
2017-05-29,23.599999999999998,17.0,31.866666666666664,,2.1333333333333333,52.666666666666664,12.1,26.659999999999997,0.75
2017-05-30,23.0,16.099999999999998,29.866666666666664,,1.3333333333333333,52.96666666666667,10.466666666666667,22.305,5.0
2017-05-31,21.566666666666666,16.53333333333333,28.666666666666668,2.25,1.2666666666666666,63.46666666666666,6.133333333333333,19.54,6.8
2017-06-01,22.099999999999998,17.400000000000002,27.833333333333332,0.25,2.0,61.29999999999999,8.200000000000001,21.1,5.0
2017-06-02,19.8,12.566666666666668,26.833333333333332,0.0,1.7333333333333334,43.36666666666667,13.233333333333334,29.52,2.05
2017-06-03,19.73333333333333,14.9,25.53333333333333,0.1,2.0,42.76666666666667,12.366666666666665,28.6,3.25
2017-06-04,20.099999999999998,11.466666666666667,28.066666666666663,,1.6666666666666667,42.233333333333334,13.0,29.355000000000004,0.95
2017-06-05,21.866666666666664,12.933333333333332,29.333333333333332,,1.7,36.5,12.366666666666667,28.03,5.3
2017-06-06,17.900000000000002,15.466666666666667,21.599999999999998,9.4,2.6666666666666665,63.833333333333336,0.03333333333333333,7.699999999999999,9.7
2017-06-07,17.833333333333332,15.933333333333332,19.599999999999998,3.5666666666666664,1.7666666666666666,90.83333333333333,0.0,3.6550000000000002,9.65
2017-06-08,19.900000000000002,15.566666666666668,26.599999999999998,,1.7333333333333334,67.63333333333334,7.900000000000001,22.795,5.55
2017-06-09,21.566666666666666,14.9,28.5,,2.2333333333333334,61.36666666666667,10.700000000000001,25.395,4.65
2017-06-10,22.5,19.03333333333333,27.133333333333336,,1.8666666666666665,58.800000000000004,6.066666666666666,19.02,8.1
2017-06-11,21.96666666666667,13.9,29.633333333333336,,1.6666666666666667,38.666666666666664,12.9,30.155,1.3
2017-06-12,21.366666666666664,16.099999999999998,26.666666666666668,,2.3333333333333335,47.0,9.1,23.695,6.25
2017-06-13,20.833333333333332,16.133333333333333,27.0,0.0,1.9666666666666668,54.699999999999996,9.966666666666667,23.895,4.35
2017-06-14,21.366666666666664,14.666666666666666,28.03333333333333,,1.6666666666666667,58.300000000000004,11.1,26.4,1.95
2017-06-15,22.866666666666664,15.4,30.46666666666667,,1.8666666666666665,56.76666666666667,12.799999999999999,27.605,0.05
2017-06-16,24.566666666666666,17.233333333333334,32.56666666666667,,1.5999999999999999,50.93333333333334,12.1,26.89,0.35
2017-06-17,24.233333333333334,16.666666666666668,32.13333333333333,,1.3333333333333333,45.0,12.799999999999999,26.975,0.05
2017-06-18,24.733333333333334,16.366666666666667,33.333333333333336,,1.4666666666666668,44.699999999999996,13.266666666666666,29.245,0.0
2017-06-19,25.333333333333332,16.933333333333334,33.333333333333336,,1.3666666666666665,48.6,12.366666666666667,26.53,2.95
2017-06-20,24.766666666666666,18.633333333333333,30.900000000000002,,1.2666666666666666,48.73333333333333,4.8,18.07,6.95
2017-06-21,24.5,19.2,30.933333333333334,0.0,1.6666666666666667,54.333333333333336,8.6,22.195,4.5
2017-06-22,24.733333333333334,18.233333333333334,32.166666666666664,,1.5,57.46666666666667,10.933333333333332,25.11,2.3
2017-06-23,26.73333333333333,19.0,34.63333333333333,,1.3666666666666665,48.300000000000004,10.700000000000001,26.445,4.55
2017-06-24,23.933333333333334,19.866666666666664,31.53333333333333,2.1333333333333333,1.3333333333333333,65.83333333333333,3.033333333333333,13.41,8.9
2017-06-25,24.0,19.566666666666666,30.266666666666666,11.75,1.3666666666666665,72.86666666666666,7.133333333333333,19.975,7.5
2017-06-26,23.433333333333334,20.366666666666664,28.099999999999998,0.7666666666666666,2.0,74.53333333333335,3.8333333333333335,16.19,8.1
2017-06-27,24.233333333333334,20.433333333333334,28.96666666666667,4.366666666666666,1.5999999999999999,70.96666666666665,3.7000000000000006,16.384999999999998,7.5
2017-06-28,25.03333333333333,21.0,31.5,18.366666666666667,1.2666666666666666,73.33333333333333,5.566666666666666,19.455,7.5
2017-06-29,25.633333333333336,20.966666666666665,31.433333333333337,0.2,1.0999999999999999,69.53333333333335,7.8999999999999995,20.705,6.9
2017-06-30,26.400000000000002,21.666666666666668,32.46666666666667,,1.2666666666666666,64.8,7.233333333333333,21.12,7.9
2017-07-01,23.833333333333332,21.933333333333334,25.433333333333334,18.366666666666667,0.8000000000000002,91.89999999999999,0.0,5.51,9.95
2017-07-02,25.433333333333334,23.833333333333332,28.566666666666666,27.833333333333332,1.4000000000000001,93.46666666666665,0.43333333333333335,9.03,9.65
2017-07-03,25.0,23.566666666666666,28.400000000000002,98.43333333333334,1.8333333333333333,95.16666666666667,0.19999999999999998,7.305,9.95
2017-07-04,25.599999999999998,23.433333333333334,30.0,42.666666666666664,1.3,89.03333333333335,4.2,15.055,8.45
2017-07-05,27.400000000000002,23.266666666666666,32.93333333333334,,1.0,73.3,9.700000000000001,21.045,5.95
2017-07-06,26.099999999999998,22.599999999999998,32.733333333333334,22.866666666666664,1.2,82.39999999999999,5.333333333333333,13.94,7.3
2017-07-07,26.5,23.133333333333336,29.433333333333334,1.5999999999999999,1.4000000000000001,84.46666666666667,0.13333333333333333,9.655000000000001,9.600000000000001
2017-07-08,25.5,22.46666666666667,28.733333333333334,47.666666666666664,1.4000000000000001,89.76666666666667,1.7000000000000002,8.14,9.15
2017-07-09,26.766666666666666,22.53333333333333,32.93333333333333,23.233333333333334,1.1333333333333333,82.83333333333333,6.3999999999999995,18.25,8.4
2017-07-10,25.766666666666666,23.633333333333336,28.96666666666667,33.300000000000004,1.5666666666666667,94.36666666666667,0.19999999999999998,6.285,9.4
2017-07-11,26.5,23.233333333333334,31.599999999999998,6.6000000000000005,1.7666666666666666,81.86666666666667,5.6000000000000005,19.75,9.0
2017-07-12,27.53333333333333,24.03333333333333,32.36666666666667,,1.2333333333333334,76.8,7.833333333333333,20.04,5.3
2017-07-13,27.400000000000002,22.666666666666668,32.833333333333336,,1.1666666666666667,75.16666666666667,9.966666666666667,23.54,2.9
2017-07-14,26.7,23.73333333333333,33.96666666666667,8.433333333333334,1.3666666666666665,78.60000000000001,7.066666666666666,21.085,5.35
2017-07-15,25.133333333333336,22.933333333333337,27.8,19.2,1.8333333333333333,87.39999999999999,1.3666666666666665,10.5,9.55
2017-07-16,25.7,23.333333333333332,28.633333333333336,117.43333333333334,1.4333333333333333,90.36666666666667,0.13333333333333333,8.055,9.7
2017-07-17,25.266666666666666,22.766666666666666,29.400000000000002,5.8,1.3,89.53333333333335,0.03333333333333333,7.795,9.3
2017-07-18,25.7,22.53333333333333,29.333333333333332,0.4666666666666666,1.1333333333333333,86.60000000000001,2.766666666666666,13.735,8.95
2017-07-19,27.666666666666668,24.333333333333332,32.63333333333333,,1.0999999999999999,77.43333333333334,6.833333333333333,18.68,6.6
2017-07-20,28.8,24.46666666666667,33.86666666666667,,1.2,76.10000000000001,8.933333333333332,21.505000000000003,3.15
2017-07-21,29.46666666666667,25.733333333333334,34.0,,1.5,74.5,7.033333333333334,19.240000000000002,6.15
2017-07-22,29.066666666666666,26.53333333333333,32.8,,1.3333333333333333,78.8,3.1999999999999997,14.614999999999998,7.949999999999999
2017-07-23,27.0,25.5,28.599999999999998,3.3333333333333335,1.1666666666666667,90.43333333333334,0.0,4.055,9.4
2017-07-24,27.400000000000002,25.566666666666666,30.666666666666668,23.900000000000002,1.1666666666666667,92.86666666666667,0.03333333333333333,7.65,9.9
2017-07-25,27.866666666666664,24.766666666666666,32.9,22.46666666666667,1.9000000000000001,80.86666666666666,8.633333333333333,20.045,5.55
2017-07-26,26.766666666666666,22.7,31.3,,2.6,64.60000000000001,11.966666666666667,26.11,1.85
2017-07-27,26.833333333333332,21.066666666666666,32.9,,1.4000000000000001,63.800000000000004,10.033333333333333,23.765,5.15
2017-07-28,27.400000000000002,24.400000000000002,31.333333333333332,24.53333333333333,1.3333333333333333,80.63333333333333,1.4000000000000001,12.344999999999999,9.2
2017-07-29,26.099999999999998,24.166666666666668,29.96666666666667,9.633333333333333,2.1666666666666665,82.06666666666666,4.2,17.02,7.55
2017-07-30,27.266666666666666,23.366666666666664,31.766666666666666,0.0,1.5999999999999999,76.56666666666666,7.033333333333332,19.125,6.95
2017-07-31,24.366666666666664,22.433333333333334,26.833333333333332,40.766666666666666,1.0666666666666667,95.73333333333333,0.0,3.2649999999999997,9.2
2017-08-01,26.599999999999998,22.2,32.333333333333336,5.433333333333333,0.9666666666666667,82.5,8.133333333333333,19.810000000000002,5.85
2017-08-02,28.599999999999998,24.53333333333333,33.26666666666667,,1.5,77.93333333333334,9.033333333333333,20.505000000000003,3.8
2017-08-03,27.766666666666666,23.933333333333334,32.233333333333334,,2.6333333333333333,68.23333333333333,12.133333333333333,26.125,3.0999999999999996
2017-08-04,29.133333333333336,23.266666666666666,34.53333333333333,,1.4666666666666668,71.60000000000001,12.0,23.325,2.5
2017-08-05,31.099999999999998,25.866666666666664,36.13333333333333,,1.4666666666666668,66.86666666666667,12.200000000000001,23.759999999999998,3.05
2017-08-06,30.5,26.099999999999998,35.6,12.75,1.5999999999999999,68.83333333333333,8.933333333333334,21.59,6.05
2017-08-07,28.5,24.599999999999998,33.76666666666667,10.5,1.4333333333333333,71.63333333333333,10.700000000000001,23.18,3.05
2017-08-08,27.400000000000002,23.7,31.866666666666664,0.0,1.0333333333333334,75.33333333333333,2.033333333333333,15.265,8.350000000000001
2017-08-09,24.03333333333333,22.066666666666666,26.633333333333336,34.766666666666666,1.3,94.13333333333333,0.0,4.745,10.0
2017-08-10,25.8,23.53333333333333,30.400000000000002,4.933333333333334,1.0,89.13333333333333,3.0,12.76,7.4
