관측년월일,댐코드,댐명,저수위,저수량,유입량,총방류량,저수율,전년저수위,예년저수위,예년저수량,강수량,금년누가강우량,전년누가강우량,예년평균누가강우량,발전방류량,여수로방류량,기타방류량1,기타방류량2,기타방류량3,취수량1,취수량2,취수량3,outlet방류량,07시강수량,예년강수량,기타발전방류량
2019-11-25,3008110,대청,75.62,1114.645,21.527,28.755,74.8,75.87,71.04,1130.32,0,968.0429,1298.5865,1135.5564,18.089,0,0,0,0,5.694,4.862,0.11,0,,1.1681,0
2019-11-24,3008110,대청,75.63,1115.27,14.169,28.632,74.9,75.88,71.06,1130.95,0.93,968.0429,1298.1491,1134.3883,18.085,0,0,0,0,5.59,4.837,0.12,0,,1.8683,0
2019-11-23,3008110,대청,75.65,1116.519,21.767,29.002,74.9,75.88,71.08,1130.95,0,967.1129,1293.1483,1132.52,18.114,0,0,0,0,5.891,4.874,0.123,0,,1.0213,0
2019-11-22,3008110,대청,75.66,1117.144,28.738,28.738,75,75.89,71.11,1131.58,0,967.1129,1293.1483,1131.4987,18.064,0,0,0,0,5.648,4.896,0.13,0,,0.8103,0
2019-11-21,3008110,대청,75.66,1117.144,28.842,28.842,75,75.9,71.13,1132.21,0,967.1129,1293.1483,1130.6884,18.144,0,0,0,0,5.694,4.878,0.126,0,,0.6217,0
2019-11-20,3008110,대청,75.66,1117.144,36.184,28.949,75,75.92,71.16,1133.471,0,967.1129,1293.1483,1130.0667,18.127,0,0,0,0,5.718,4.978,0.126,0,,0.8448,0
2019-11-19,3008110,대청,75.65,1116.519,43.464,29.001,74.9,75.93,71.18,1134.102,0,967.1129,1293.1483,1129.2219,18.121,0,0,0,0,5.868,4.88,0.132,0,,1.2427,0
2019-11-18,3008110,대청,75.63,1115.27,57.585,28.687,74.9,75.93,71.2,1134.102,17.5771,967.1129,1293.1483,1127.9792,18.126,0,0,0,0,5.59,4.837,0.134,0,,1.4832,0
2019-11-17,3008110,대청,75.59,1112.773,50.137,28.489,74.7,75.94,71.22,1134.733,14.2212,949.5358,1293.1483,1126.496,18.105,0,0,0,0,5.463,4.782,0.139,0,,0.958,0
2019-11-16,3008110,대청,75.56,1110.902,21.345,28.559,74.6,75.94,71.25,1134.733,0.6346,935.3146,1293.1483,1125.538,18.069,0,0,0,0,5.544,4.805,0.141,0,,1.0377,0
2019-11-15,3008110,대청,75.57,1111.526,14.388,28.822,74.6,75.95,71.27,1135.364,0.0922,934.68,1293.0958,1124.5003,18.136,0,0,0,0,5.718,4.832,0.136,0,,0.3441,0
2019-11-14,3008110,대청,75.59,1112.773,28.638,28.638,74.7,75.94,71.29,1134.733,0,934.5878,1293.0958,1124.1562,18.147,0,0,0,0,5.555,4.808,0.128,0,,0.7803,0
2019-11-13,3008110,대청,75.59,1112.773,14.334,28.778,74.7,75.94,71.32,1134.733,2.3937,934.5878,1293.0958,1123.3759,18.088,0,0,0,0,5.775,4.787,0.128,0,,1.9004,0
2019-11-12,3008110,대청,75.61,1114.021,14.29,28.744,74.8,75.93,71.35,1134.102,0,932.1941,1293.0958,1121.4755,18.062,0,0,0,0,5.729,4.826,0.127,0,,1.5815,0
2019-11-11,3008110,대청,75.63,1115.27,21.32,28.55,74.9,75.91,71.38,1132.84,3.0976,932.1941,1293.0958,1119.894,18.093,0,0,0,0,5.555,4.777,0.125,0,,3.7017,0
2019-11-10,3008110,대청,75.64,1115.894,21.095,28.328,74.9,75.88,71.4,1130.95,10.8978,929.0965,1293.0509,1116.1923,18.11,0,0,0,0,5.324,4.773,0.121,0,,1.2169,0
2019-11-09,3008110,대청,75.65,1116.519,14.029,28.502,74.9,75.83,71.43,1127.803,0,918.1987,1293.0509,1114.9754,18.104,0,0,0,0,5.452,4.827,0.119,0,,1.8842,0
2019-11-08,3008110,대청,75.67,1117.77,13.543,28.026,75,75.78,71.46,1124.662,0,918.1987,1292.5443,1113.0912,18.11,0,0,0,0,5.011,4.784,0.121,0,,2.4795,0
2019-11-07,3008110,대청,75.69,1119.021,14.162,28.654,75.1,75.74,71.49,1122.153,0,918.1987,1262.6631,1110.6117,18.118,0,0,0,0,5.614,4.796,0.126,0,,1.4729,0
2019-11-06,3008110,대청,75.71,1120.273,14.069,28.571,75.2,75.75,71.51,1122.78,0,918.1987,1262.096,1109.1388,18.158,0,0,0,0,5.451,4.834,0.128,0,,2.5042,0
2019-11-05,3008110,대청,75.73,1121.526,14.363,28.875,75.3,75.77,71.54,1124.035,0,918.1987,1262.096,1106.6346,18.032,0,0,0,0,5.914,4.801,0.128,0,,1.5053,0
2019-11-04,3008110,대청,75.75,1122.78,14.283,28.804,75.4,75.78,71.57,1124.662,0,918.1987,1262.096,1105.1293,18.132,0,0,0,0,5.764,4.78,0.128,0,,0.3336,0
2019-11-03,3008110,대청,75.77,1124.035,14.062,28.593,75.4,75.79,71.59,1125.29,0,918.1987,1262.096,1104.7957,18.126,0,0,0,0,5.521,4.819,0.127,0,,0.3985,0
2019-11-02,3008110,대청,75.79,1125.29,14.225,28.766,75.5,75.8,71.62,1125.918,0,918.1987,1262.096,1104.3972,18.141,0,0,0,0,5.671,4.832,0.122,0,,0.8603,0
2019-11-01,3008110,대청,75.81,1126.546,14.179,28.729,75.6,75.82,71.65,1127.175,0,918.1987,1262.096,1103.5369,18.078,0,0,0,0,5.729,4.804,0.118,0,,1.8825,0
2019-10-31,3008110,대청,75.83,1127.803,21.627,28.906,75.7,75.82,71.66,1127.175,0,918.1987,1262.096,1101.6544,18.07,0,0,0,0,5.764,4.96,0.112,0,,3.0705,0
2019-10-30,3008110,대청,75.84,1128.432,14.261,28.826,75.7,75.83,71.69,1127.803,0,918.1987,1262.096,1098.5839,18.117,0,0,0,0,5.74,4.865,0.104,0,,0.9781,0
2019-10-29,3008110,대청,75.86,1129.691,14.268,28.842,75.8,75.83,71.72,1127.803,0.2079,918.1987,1262.0511,1097.6058,18.108,0,0,0,0,5.846,4.845,0.043,0,,2.169,0
2019-10-28,3008110,대청,75.88,1130.95,13.978,28.562,75.9,75.82,71.75,1127.175,0,917.9908,1261.1992,1095.4368,18.113,0,0,0,0,5.59,4.859,0,0,,1.7976,0
2019-10-27,3008110,대청,75.9,1132.21,20.834,28.13,76,75.82,71.78,1127.175,0,917.9908,1250.6671,1093.6392,18.065,0,0,0,0,5.255,4.81,0,0,,1.4281,0
2019-10-26,3008110,대청,75.91,1132.84,21.043,28.341,76,75.83,71.8,1127.803,0,917.9908,1250.3657,1092.2111,18.119,0,0,0,0,5.405,4.817,0,0,,0.7424,0
2019-10-25,3008110,대청,75.92,1133.471,13.897,28.5,76.1,75.82,71.83,1127.175,0,917.9908,1238.9938,1091.4687,18.046,0,0,0,0,5.59,4.864,0,0,,0.9194,0
2019-10-24,3008110,대청,75.94,1134.733,18.518,40.441,76.2,75.83,71.85,1127.803,0,917.9908,1238.9938,1090.5493,30.059,0,0,0,0,5.509,4.873,0,0,,0.9638,0
2019-10-23,3008110,대청,75.97,1136.627,25.72,179.794,76.3,75.84,71.88,1128.432,0,917.9908,1238.9938,1089.5855,169.322,0,0,0,0,5.648,4.824,0,0,,0.553,0
2019-10-22,3008110,대청,76.18,1149.939,28.224,190.785,77.2,75.85,71.91,1129.061,0,917.9908,1238.9198,1089.0325,180.189,0,0,0,0,5.556,4.884,0.156,0,,3.7281,0
2019-10-21,3008110,대청,76.4,1163.984,21.761,66.3,78.1,75.86,71.93,1129.691,0,917.9908,1238.9198,1085.3044,55.524,0,0,0,0,5.371,4.842,0.563,0,,2.8262,0
2019-10-20,3008110,대청,76.46,1167.832,28.874,28.874,78.4,75.86,71.96,1129.691,0,917.9908,1238.9198,1082.4782,18.107,0,0,0,0,5.243,4.848,0.676,0,,0.5902,0
2019-10-19,3008110,대청,76.46,1167.832,29.191,29.191,78.4,75.87,71.99,1130.32,0,917.9908,1238.9198,1081.888,18.096,0,0,0,0,5.613,4.87,0.612,0,,0.7323,0
2019-10-18,3008110,대청,76.46,1167.832,21.696,29.128,78.4,75.87,72.02,1130.32,0.6594,917.9908,1238.9198,1081.1557,18.113,0,0,0,0,5.567,4.831,0.617,0,,0.7624,0
2019-10-17,3008110,대청,76.47,1168.474,36.353,28.921,78.4,75.88,72.04,1130.95,0,917.3314,1237.4464,1080.3933,18.051,0,0,0,0,5.44,4.786,0.644,0,,1.1046,0
2019-10-16,3008110,대청,76.46,1167.832,21.757,29.189,78.4,75.88,72.07,1130.95,0,917.3314,1237.4464,1079.2887,18.055,0,0,0,0,5.625,4.906,0.603,0,,1.5613,0
2019-10-15,3008110,대청,76.47,1168.474,36.46,29.028,78.4,75.89,72.1,1131.58,0,917.3314,1237.4464,1077.7274,18.069,0,0,0,0,5.567,4.788,0.604,0,,0.42,0
2019-10-14,3008110,대청,76.46,1167.832,28.887,28.887,78.4,75.88,72.11,1130.95,0,917.3314,1237.4464,1077.3074,18.092,0,0,0,0,5.475,4.719,0.601,0,,1.1501,0
2019-10-13,3008110,대청,76.46,1167.832,43.59,28.734,78.4,75.86,72.12,1129.691,0,917.3314,1237.4464,1076.1573,18.126,0,0,0,0,5.289,4.722,0.597,0,,1.0244,0
2019-10-12,3008110,대청,76.44,1166.549,43.599,28.753,78.3,75.84,72.12,1128.432,0,917.3314,1237.4464,1075.1329,18.095,0,0,0,0,5.336,4.73,0.592,0,,2.7634,0
2019-10-11,3008110,대청,76.42,1165.266,58.38,28.716,78.2,75.91,72.12,1132.84,0,917.3314,1237.3959,1072.3695,18.08,0,0,0,0,5.405,4.648,0.583,0,,2.1193,0
2019-10-10,3008110,대청,76.38,1162.703,68.741,187.63,78,76.12,72.14,1146.126,0,917.3314,1237.3959,1070.2502,176.882,0,0,0,0,5.463,4.709,0.576,0,,3.1144,0
2019-10-09,3008110,대청,76.54,1172.975,76.503,225.994,78.7,76.3,72.17,1157.587,0,917.3314,1237.0003,1067.1358,215.322,0,0,0,0,5.37,4.731,0.571,0,,1.1111,0
2019-10-08,3008110,대청,76.74,1185.891,89.862,225.242,79.6,76.43,72.19,1165.907,0.203,917.3314,1237.0003,1066.0247,214.549,0,0,0,0,5.451,4.642,0.6,0,,2.0736,0
2019-10-07,3008110,대청,76.92,1197.588,103.491,224.497,80.4,76.4,72.22,1163.984,8.8838,917.1284,1237.0003,1063.9511,213.744,0,0,0,0,5.417,4.676,0.66,0,,1.1417,0
2019-10-06,3008110,대청,77.08,1208.043,148.001,223.949,81.1,75.73,72.23,1121.526,0,908.2446,1236.8961,1062.8094,213.205,0,0,0,0,5.289,4.712,0.743,0,,2.9384,0
2019-10-05,3008110,대청,77.18,1214.605,231.372,223.766,81.5,75,72.24,1076.332,0.1179,908.2446,1176.558,1059.871,212.887,0,0,0,0,5.509,4.623,0.747,0,,3.7983,0
2019-10-04,3008110,대청,77.17,1213.948,555.747,223.522,81.5,75.17,72.28,1086.758,0.1392,908.1267,1121.8467,1056.0727,213.436,0,0,0,0,5.613,3.735,0.738,0,,0.4191,0
2019-10-03,3008110,대청,76.73,1185.243,1173.825,227.024,79.6,75.28,72.3,1093.536,15.9731,907.9875,1121.8018,1055.6536,218.007,0,0,0,0,5.463,2.831,0.723,0,,1.0058,0
2019-10-02,3008110,대청,75.44,1103.44,115.048,230.292,74.1,75.29,72.28,1094.153,83.9241,892.0144,1121.8018,1054.6478,220.715,0,0,0,0,5.59,3.27,0.717,0,,4.6344,0
2019-10-01,3008110,대청,75.6,1113.397,35.984,122.822,74.7,75.31,72.3,1095.389,0,808.0903,1121.8018,1050.0134,111.785,0,0,0,0,5.625,4.694,0.718,0,,2.3733,0
2019-09-30,3008110,대청,75.72,1120.9,61.344,61.344,75.2,75.31,72.23,1095.389,0,808.0903,1119.9658,1047.6401,50.279,0,0,0,0,5.544,4.804,0.717,0,,4.4273,0
2019-09-29,3008110,대청,75.72,1120.9,44.801,44.801,75.2,75.34,72.23,1097.244,0,808.0903,1119.9658,1043.2128,33.69,0,0,0,0,5.613,4.785,0.713,0,,3.9029,0
2019-09-28,3008110,대청,75.72,1120.9,66.607,44.865,75.2,75.36,72.27,1098.481,0,808.1408,1119.9658,1039.3099,33.758,0,0,0,0,5.625,4.772,0.71,0,,1.4004,0
2019-09-27,3008110,대청,75.69,1119.021,73.266,37.078,75.1,75.37,72.31,1099.1,0,808.1408,1119.9658,1037.9095,25.924,0,0,0,0,5.694,4.747,0.713,0,,3.0477,0
2019-09-26,3008110,대청,75.64,1115.894,93.748,28.761,74.9,75.39,72.34,1100.339,0,808.1408,1119.9658,1034.8618,18.143,0,0,0,0,5.453,4.446,0.719,0,,0.8957,0
2019-09-25,3008110,대청,75.55,1110.279,151.303,29.081,74.5,75.4,72.36,1100.959,0,808.0903,1119.9658,1033.9661,18.061,0,0,0,0,5.578,4.726,0.716,0,,0.5406,0
2019-09-24,3008110,대청,75.38,1099.719,307.056,29.285,73.8,75.4,72.39,1100.959,0.1902,808.0903,1119.9658,1033.4255,18.11,0,0,0,0,5.764,4.654,0.757,0,,6.0379,0
2019-09-23,3008110,대청,74.99,1075.72,1044.527,36.744,72.2,75.39,72.39,1100.339,0.274,807.9001,1119.9658,1027.3876,25.84,0,0,0,0,5.579,4.581,0.744,0,,3.2951,0
2019-09-22,3008110,대청,73.53,988.648,510.237,44.782,66.4,75.36,72.35,1098.481,76.5258,807.6261,1119.7996,1024.0925,33.725,0,0,0,0,5.208,4.421,1.428,0,,2.8357,0
2019-09-21,3008110,대청,72.83,948.432,50.151,43.584,63.7,75.32,72.35,1096.007,46.676,731.3755,1119.7241,1021.2568,33.712,0,0,0,0,5.3,4.49,0.082,0,,4.6693,0
2019-09-20,3008110,대청,72.82,947.865,21.527,47.809,63.6,75.29,72.39,1094.153,0,684.6995,1094.6195,1016.5875,33.741,0,0,0,0,5.382,4.548,4.138,0,,2.9632,0
2019-09-19,3008110,대청,72.86,950.136,34.181,47.336,63.8,75.29,72.41,1094.153,0,684.6995,1093.3846,1013.6243,33.793,0,0,0,0,5.567,4.56,3.416,0,,2.7769,0
2019-09-18,3008110,대청,72.88,951.272,25.257,45.007,63.8,75.31,72.44,1095.389,0,684.4243,1093.3846,1010.8474,33.762,0,0,0,0,5.671,4.627,0.947,0,,2.7419,0
2019-09-17,3008110,대청,72.91,952.979,31.66,44.838,64,75.32,72.42,1096.007,0,684.4243,1093.3846,1008.1055,33.735,0,0,0,0,5.602,4.551,0.95,0,,8.1101,0
2019-09-16,3008110,대청,72.93,954.117,51.576,44.986,64,75.32,72.33,1096.007,0,684.4243,1093.2804,999.9954,33.733,0,0,0,0,5.683,4.622,0.948,0,,6.3094,0
2019-09-15,3008110,대청,72.92,953.548,57.935,44.762,64,75.32,72.31,1096.007,0,684.4243,1092.0563,993.686,33.738,0,0,0,0,5.418,4.658,0.948,0,,5.2316,0
2019-09-14,3008110,대청,72.9,952.41,83.381,43.916,63.9,75.32,72.33,1096.007,0,684.4243,1090.9949,988.4544,33.711,0,0,0,0,4.826,4.434,0.945,0,,5.4721,0
2019-09-13,3008110,대청,72.84,949,57.311,44.175,63.7,75.31,72.28,1095.389,0,684.4243,1086.1711,982.9823,33.773,0,0,0,0,4.954,4.503,0.945,0,,3.608,0
2019-09-12,3008110,대청,72.82,947.865,51.184,44.619,63.6,75.3,72.19,1094.771,11.1946,684.4243,1086.1711,979.3743,33.772,0,0,0,0,5.335,4.563,0.949,0,,5.3679,0
2019-09-11,3008110,대청,72.81,947.298,64.982,45.302,63.6,75.32,72.17,1096.007,0.1883,673.2297,1086.1711,974.0064,33.802,0,0,0,0,5.96,4.589,0.951,0,,6.1565,0
2019-09-10,3008110,대청,72.78,945.597,77.79,45.036,63.5,75.33,72.17,1096.625,0.1112,673.0414,1086.1711,967.8499,33.731,0,0,0,0,5.822,4.539,0.944,0,,4.3657,0
2019-09-09,3008110,대청,72.73,942.767,129.798,44.907,63.3,75.46,72.15,1104.681,6.2446,672.9302,1086.1711,963.4842,33.725,0,0,0,0,5.718,4.519,0.945,0,,4.9343,0
2019-09-08,3008110,대청,72.6,935.433,155.18,44.756,62.8,75.66,72.16,1117.144,0.1412,666.6856,1086.1711,958.5499,33.739,0,0,0,0,5.544,4.534,0.939,0,,3.9406,0
2019-09-07,3008110,대청,72.43,925.892,77.142,44.791,62.1,75.72,72.17,1120.9,19.9266,666.5444,1086.1711,954.6093,33.743,0,0,0,0,5.625,4.491,0.932,0,,3.4251,0
2019-09-06,3008110,대청,72.38,923.097,83.693,44.947,62,76.01,72.2,1139.155,2.0217,646.6178,1085.0071,951.1842,33.763,0,0,0,0,5.729,4.525,0.93,0,,2.9406,0
2019-09-05,3008110,대청,72.32,919.749,82.743,44.08,61.7,76.37,72.26,1162.063,22.4026,644.5961,1084.5872,948.2436,33.659,0,0,0,0,5.59,3.897,0.934,0,,6.34,0
2019-09-04,3008110,대청,72.26,916.409,43.619,43.619,61.5,76.3,72.3,1157.587,4.0788,622.1935,1084.5872,941.9036,33.765,0,0,0,0,5.556,3.366,0.932,0,,4.2237,0
2019-09-03,3008110,대청,72.26,916.409,38.022,44.46,61.5,75.3,72.26,1094.771,2.8232,618.1147,1034.8871,937.6799,33.725,0,0,0,0,5.521,4.282,0.932,0,,4.8741,0
2019-09-02,3008110,대청,72.27,916.965,32.198,45.081,61.5,75.61,72.21,1114.021,14.6374,615.2915,1009.5331,932.8058,33.766,0,0,0,0,5.613,4.768,0.934,0,,9.2427,0
2019-09-01,3008110,대청,72.29,918.078,19.05,44.844,61.6,75.86,72.18,1129.691,0.6954,600.6541,1009.5331,923.5631,33.797,0,0,0,0,5.347,4.768,0.932,0,,5.6846,0
2019-08-31,3008110,대청,72.33,920.307,35.404,48.315,61.8,75.38,71.9046,1099.719,0,599.9587,1009.4961,917.8785,37.258,0,0,0,0,5.359,4.768,0.93,0,,12.9998,0
2019-08-30,3008110,대청,72.35,921.422,29.524,48.907,61.8,73.69,71.6272,997.978,0.1315,599.9587,941.6096,904.8787,37.451,0,0,0,0,5.741,4.783,0.932,0,,14.1929,0
2019-08-29,3008110,대청,72.38,923.097,42.085,48.551,62,73.59,71.44,992.141,1.809,599.8272,901.3381,890.6858,37.227,0,0,0,0,5.717,4.675,0.932,0,,6.3787,0
2019-08-28,3008110,대청,72.39,923.656,55.168,48.702,62,73.44,71.41,983.422,1.1106,598.0182,901.3381,884.3071,37.246,0,0,0,0,5.893,4.629,0.934,0,,8.2833,0
2019-08-27,3008110,대청,72.38,923.097,63.597,50.673,62,72.45,71.38,927.012,21.0006,596.9076,883.0254,876.0238,37.22,0,0,0,0,5.671,4.57,3.212,0,,7.4807,0
2019-08-26,3008110,대청,72.36,921.98,41.19,54.114,61.9,70.03,71.21,797.251,0,575.907,817.4768,868.5431,37.264,0,0,0,0,5.787,4.608,6.455,0,,10.1678,0
2019-08-25,3008110,대청,72.38,923.097,60.14,53.677,62,69.91,71.08,790.853,0,575.907,706.4571,858.3753,37.208,0,0,0,0,5.486,4.528,6.455,0,,10.0259,0
2019-08-24,3008110,대청,72.37,922.539,99.026,53.847,61.9,69.88,71,789.317,0,575.907,706.1929,848.3494,37.237,0,0,0,0,5.625,4.54,6.445,0,,8.042,0
2019-08-23,3008110,대청,72.3,918.635,182.358,53.893,61.7,69.9,71.03,790.341,0,575.907,667.2129,840.3074,37.236,0,0,0,0,5.741,4.509,6.407,0,,5.6648,0
2019-08-22,3008110,대청,72.1,907.536,53.801,53.801,60.9,69.96,71.06,793.417,43.2904,575.907,645.2822,834.6426,36.91,0,0,0,0,5.845,4.531,6.515,0,,7.4449,0
2019-08-21,3008110,대청,72.1,907.536,21.639,53.67,60.9,70.04,70.99,797.764,15.9798,532.6166,645.2822,827.1977,36.842,0,0,0,0,5.857,4.567,6.404,0,,10.298,0
2019-08-20,3008110,대청,72.15,910.303,15.469,53.981,61.1,70.14,70.93,802.903,0,516.6368,645.2822,816.8997,36.946,0,0,0,0,6.007,4.57,6.458,0,,9.4382,0
2019-08-19,3008110,대청,72.21,913.631,21.693,53.849,61.3,70.21,70.92,806.512,0,516.6368,645.2822,807.4615,36.887,0,0,0,0,5.775,4.554,6.633,0,,4.8336,0
2019-08-18,3008110,대청,72.26,916.409,14.96,53.623,61.5,70.29,70.84,810.648,0,516.6368,645.2822,802.6279,37.032,0,0,0,0,5.428,4.528,6.635,0,,8.7521,0
2019-08-17,3008110,대청,72.32,919.749,21.284,53.566,61.7,70.39,70.85,815.835,1.6988,516.6368,645.2822,793.8758,36.935,0,0,0,0,5.625,4.551,6.455,0,,5.5893,0
2019-08-16,3008110,대청,72.37,922.539,21.142,53.482,61.9,70.46,70.79,819.477,1.9035,514.938,645.2822,788.2865,36.961,0,0,0,0,5.521,4.535,6.465,0,,10.1506,0
2019-08-15,3008110,대청,72.42,925.333,14.693,53.577,62.1,70.55,70.56,824.174,2.9086,513.0345,644.0178,778.1359,36.949,0,0,0,0,5.613,4.537,6.478,0,,10.3132,0
2019-08-14,3008110,대청,72.48,928.692,21.671,54.137,62.3,70.62,70.44,827.838,0,510.1259,643.6402,767.8227,36.937,0,0,0,0,5.972,4.65,6.578,0,,7.5015,0
2019-08-13,3008110,대청,72.53,931.497,15.316,54.351,62.5,70.71,70.38,832.563,0.1654,510.1259,643.6402,760.3212,36.88,0,0,0,0,6.215,4.589,6.667,0,,9.2461,0
2019-08-12,3008110,대청,72.59,934.87,21.235,53.828,62.7,70.77,70.4,835.722,0.4439,509.9605,643.0685,751.0751,36.892,0,0,0,0,5.521,4.564,6.851,0,,7.8837,0
2019-08-11,3008110,대청,72.64,937.686,37.721,50.774,62.9,70.85,70.29,839.944,0,509.5166,643.0685,743.1914,36.977,0,0,0,0,5.648,4.584,3.565,0,,6.8388,0
2019-08-10,3008110,대청,72.66,938.814,40.748,53.81,63,70.92,70.23,843.649,0.1042,509.5166,643.0236,736.3526,36.998,0,0,0,0,5.729,4.633,6.45,0,,10.935,0
2019-08-09,3008110,대청,72.68,939.942,47.193,53.728,63.1,71,70.24,847.894,2.704,509.4124,639.6499,725.4176,36.818,0,0,0,0,5.914,4.576,6.42,0,,6.2935,0
2019-08-08,3008110,대청,72.69,940.507,47.357,53.894,63.1,71.08,70.24,852.152,7.278,506.7084,638.4802,719.1241,36.889,0,0,0,0,5.955,4.62,6.43,0,,6.0987,0
2019-08-07,3008110,대청,72.7,941.072,22.716,48.887,63.2,71.15,70.29,855.888,12.7342,499.4304,638.4802,713.0254,36.935,0,0,0,0,5.492,4.595,1.865,0,,6.5754,0
2019-08-06,3008110,대청,72.74,943.333,20.791,53.557,63.3,71.22,70.32,859.633,1.4713,486.6962,637.5493,706.45,36.994,0,0,0,0,5.799,4.651,6.113,0,,6.0383,0
2019-08-05,3008110,대청,72.79,946.164,20.752,53.576,63.5,71.3,70.26,863.925,0,485.2249,637.5493,700.4117,36.945,0,0,0,0,5.671,4.597,6.363,0,,1.3752,0
2019-08-04,3008110,대청,72.84,949,25.789,52.089,63.7,71.38,70.18,868.23,0.0273,485.2249,637.5493,699.0365,36.924,0,0,0,0,5.556,4.604,5.005,0,,9.7877,0
2019-08-03,3008110,대청,72.88,951.272,24.95,51.287,63.8,71.46,70.01,872.547,0.3682,485.1976,637.5493,689.2488,36.961,0,0,0,0,5.637,4.593,4.096,0,,10.0674,0
2019-08-02,3008110,대청,72.92,953.548,34.903,48.086,64,71.54,69.91,876.877,0,484.8294,637.5493,679.1814,36.921,0,0,0,0,5.672,4.638,0.855,0,,6.2711,0
2019-08-01,3008110,대청,72.94,954.687,38.709,38.709,64.1,71.61,69.94,880.675,0,484.8294,637.5493,672.9103,27.569,0,0,0,0,5.775,4.619,0.746,0,,5.785,0
2019-07-31,3008110,대청,72.94,954.687,49.041,29.271,64.1,71.68,69.99,884.484,0,484.8294,637.5493,667.1253,18.158,0,0,0,0,5.683,4.683,0.747,0,,3.45,0
2019-07-30,3008110,대청,72.91,952.979,75.562,29.512,64,71.72,70.02,886.664,0.0273,484.8294,637.5493,663.6753,18.184,0,0,0,0,5.892,4.688,0.748,0,,3.5253,0
2019-07-29,3008110,대청,72.84,949,88.355,29.314,63.7,71.77,70.04,889.394,0,484.8021,637.5493,660.15,18.157,0,0,0,0,5.775,4.644,0.738,0,,5.4499,0
2019-07-28,3008110,대청,72.75,943.899,107.426,28.996,63.4,71.81,70.09,891.582,7.2024,484.8021,637.5493,654.7001,18.083,0,0,0,0,5.614,4.563,0.736,0,,5.0064,0
2019-07-27,3008110,대청,72.63,937.122,113.242,28.65,62.9,71.85,70.19,893.772,6.7261,477.5997,633.407,649.6937,18.139,0,0,0,0,5.174,4.598,0.739,0,,3.0775,0
2019-07-26,3008110,대청,72.5,929.814,147.852,31.367,62.4,71.89,70.14,895.966,3.6196,470.8736,633.407,646.6162,20.448,0,0,0,0,5.614,4.541,0.764,0,,8.1644,0
2019-07-25,3008110,대청,72.32,919.749,123.436,33.35,61.7,71.94,70.12,898.713,25.7363,467.254,633.407,638.4518,22.48,0,0,0,0,5.532,4.562,0.776,0,,8.2508,0
2019-07-24,3008110,대청,72.18,911.966,95.742,31.669,61.2,71.99,70.04,901.465,0,441.5177,633.407,630.201,20.195,0,0,0,0,6.077,4.629,0.768,0,,3.8913,0
2019-07-23,3008110,대청,72.08,906.43,175.845,29.345,60.8,72.03,69.84,903.67,0,441.5177,633.407,626.3097,17.97,0,0,0,0,5.926,4.688,0.761,0,,12.5889,0
2019-07-22,3008110,대청,71.85,893.772,463.728,31.435,60,72.07,69.54,905.878,0.055,441.5177,633.407,613.7208,20.268,0,0,0,0,5.799,4.606,0.762,0,,9.4493,0
2019-07-21,3008110,대청,71.16,856.422,364.051,33.219,57.5,72.11,69.52,908.089,49.7098,441.4627,633.407,604.2715,22.484,0,0,0,0,5.521,4.474,0.74,0,,6.2765,0
2019-07-20,3008110,대청,70.62,827.838,51.366,33.178,55.6,72.15,69.51,910.303,29.8419,391.7529,633.3545,597.995,22.491,0,0,0,0,5.463,4.484,0.74,0,,3.6238,0
2019-07-19,3008110,대청,70.59,826.267,41.181,35.123,55.5,72.19,69.46,912.521,0.557,361.911,633.3545,594.3712,22.325,0,0,0,0,5.984,4.547,2.267,0,,5.7727,0
2019-07-18,3008110,대청,70.58,825.743,57.892,33.681,55.4,72.22,69.36,914.186,8.6596,361.354,633.3545,588.5985,22.396,0,0,0,0,5.868,4.543,0.874,0,,6.4839,0
2019-07-17,3008110,대청,70.54,823.652,69.379,33.13,55.3,72.24,69.05,915.297,0.082,352.6944,633.3545,582.1146,22.418,0,0,0,0,5.613,4.551,0.548,0,,13.0761,0
2019-07-16,3008110,대청,70.48,820.52,69.697,33.528,55.1,72.25,68.57,915.853,14.4472,352.6124,633.3545,569.0385,22.336,0,0,0,0,5.613,4.494,1.085,0,,13.2366,0
2019-07-15,3008110,대청,70.42,817.395,63.591,39.523,54.9,72.27,68.32,916.965,15.6161,338.1652,633.3545,555.8019,22.434,0,0,0,0,5.683,4.516,6.89,0,,14.6525,0
2019-07-14,3008110,대청,70.38,815.315,33.945,33.945,54.7,72.28,68.09,917.522,9.8825,322.5491,633.3545,541.1494,22.482,0,0,0,0,5.532,4.502,1.429,0,,10.7106,0
2019-07-13,3008110,대청,70.38,815.315,39.133,33.122,54.7,72.27,67.87,916.965,0.357,312.6666,633.3545,530.4388,22.469,0,0,0,0,5.613,4.494,0.546,0,,10.388,0
2019-07-12,3008110,대청,70.37,814.796,33.166,33.166,54.7,72.25,67.58,915.853,0.631,312.3096,633.3545,520.0508,22.428,0,0,0,0,5.695,4.503,0.54,0,,13.2526,0
2019-07-11,3008110,대청,70.37,814.796,24.761,54.841,54.7,72.2,67.46,913.075,6.3062,311.6786,633.3545,506.7982,44.489,0,0,0,0,5.428,4.375,0.549,0,,15.0394,0
