瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 浅加(m/s),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),钦拌 老荤樊(MJ/m2),乞闭 傈款樊(1/10)
131,没林,2024-10-25,15.4,9.1,22.6,,1.6,65.5,7.9,14.72,4.5
131,没林,2024-10-26,17.9,12,24.1,,1.6,64.3,9.7,16.45,1.9
131,没林,2024-10-27,16.2,14.3,19.7,1,.9,75.3,.4,6.26,9.1
131,没林,2024-10-28,16,13,18.8,,1.4,72.9,.7,6.28,8.6
131,没林,2024-10-29,16.3,13.1,21.1,0,1.2,59.8,3.5,10.39,5.1
131,没林,2024-10-30,16.2,12,22,,1,66.6,9.2,14.53,1
131,没林,2024-10-31,16,10.6,23.1,,.9,64.5,8.8,15.14,1.6
131,没林,2024-11-01,14.3,12.6,15.8,2.2,1.6,79,0,2.14,9.6
131,没林,2024-11-02,18.1,13.1,24.1,.8,1.7,66.6,7.6,13.85,4.6
131,没林,2024-11-03,17.3,12.3,23.4,,.8,68.1,9.1,14.69,.6
131,没林,2024-11-04,15.7,10.8,21.3,,1.4,60.8,5,10.88,5
131,没林,2024-11-05,11,8,15.5,,1.4,46.8,7.5,13.64,3.3
131,没林,2024-11-06,8.8,4.5,14,,1.1,45.5,9.2,14.96,0
131,没林,2024-11-07,8.6,2,16.4,,.7,53.5,9.2,14.78,0
131,没林,2024-11-08,11.5,4.3,18.8,,.9,61,8.5,13.27,2.9
131,没林,2024-11-09,13.7,8.6,20,,.8,65.4,8.2,12.35,3.5
131,没林,2024-11-10,14.5,10.6,21,,.8,64,5.5,10.6,4.4
131,没林,2024-11-11,14.5,8.6,21.4,,.5,65.6,9,12.84,.5
131,没林,2024-11-12,14.7,11.3,20.1,,1,61,8.2,12.97,1.9
131,没林,2024-11-13,14.5,8.1,21.3,,.7,62.8,8.6,11.96,2.9
131,没林,2024-11-14,15.5,11.5,20.2,0,.7,65.3,1.5,6.67,7.1
131,没林,2024-11-15,16.1,13.1,21.7,2.8,1.3,65.5,3.6,9.35,5.5
131,没林,2024-11-16,17.5,12.1,23.6,1.9,1.1,68.9,8,12.1,5.4
131,没林,2024-11-17,9.4,4.3,15.8,,1.9,47.6,.8,4.76,6.5
131,没林,2024-11-18,3.9,1.2,8.2,,1.7,30.1,9.1,13.78,.4
131,没林,2024-11-19,6.8,-.5,14.1,,1.1,49.4,6.8,11.22,4.1
131,没林,2024-11-20,7.1,2,10.9,0,.6,61.4,1.6,6.05,6.4
131,没林,2024-11-21,10.1,6,14.2,0,1,66.3,1.2,5.46,6.1
131,没林,2024-11-22,7.8,3.7,12,0,1.3,45.9,8.7,12.68,0
131,没林,2024-11-23,6.3,1.5,12.6,,1.1,53.1,7.2,10.39,1.9
131,没林,2024-11-24,7.4,2,14.1,,.8,58.4,8.6,12.22,.8
131,没林,2024-11-25,10.5,3.4,17.2,0,1.6,58,7.9,10.81,4.6
131,没林,2024-11-26,8.1,4.9,12.1,21.2,2.4,69.5,1,4.71,9
131,没林,2024-11-27,1.9,.4,4.9,7.4,2.1,81.6,.6,3.53,7.8
131,没林,2024-11-28,2.8,.8,5.5,4.8,1.4,80.9,.8,2.67,8.9
131,没林,2024-11-29,2.5,-.3,4.9,.1,1.3,70,4.1,7.42,6.6
131,没林,2024-11-30,4.6,.6,7.5,0,.6,73.4,2.4,4.84,3.8
131,没林,2024-12-01,6.5,1.5,11.5,.1,.5,80.1,2,6.11,5.1
131,没林,2024-12-02,8.4,2.7,16.2,,1.1,71.9,4.8,7.67,.5
131,没林,2024-12-03,2.5,.3,6.3,,1.5,39.3,6.1,10.38,5.8
131,没林,2024-12-04,3.7,.8,7.7,0,1,47.6,8.1,11.39,3
131,没林,2024-12-05,4.6,.6,9,1,1.2,65.4,4.7,7.63,6.4
131,没林,2024-12-06,4,1.6,7.9,.6,1.4,60.9,6.8,11.14,3.6
131,没林,2024-12-07,1.2,-1.9,5.4,1.1,1.1,62.3,4.2,8.1,3
131,没林,2024-12-08,.4,-2.8,4.5,,1.1,53.9,8,11.31,.9
131,没林,2024-12-09,2.1,-3.5,6.3,,.7,58.4,5.6,8.64,4.3
131,没林,2024-12-10,3.9,-.3,8.1,,1,56.6,8.3,10.84,3.8
131,没林,2024-12-11,3.3,.3,8,,.8,57.9,5,8.02,4.3
131,没林,2024-12-12,1.7,-1.7,6.3,,1.1,48.3,6.2,10.06,4.1
131,没林,2024-12-13,1.5,-.3,4.1,0,1.1,46.5,.1,4.65,6.5
131,没林,2024-12-14,.6,-1.7,4.4,0,1.3,51.8,5.5,9.59,4.3
131,没林,2024-12-15,1.5,-1,4.1,1.8,1.2,72.6,.5,2.61,7.1
131,没林,2024-12-16,2.1,-1.7,6.1,0,1.1,55.9,5,8.51,5.3
131,没林,2024-12-17,1.3,-2,6.1,,1.1,49.1,5.8,9.14,2.5
131,没林,2024-12-18,-2,-4,1.5,,1.5,43.8,8,11.27,.8
131,没林,2024-12-19,-1.8,-6.6,3.2,,.8,52.1,8,10.78,2.6
131,没林,2024-12-20,.8,-2.8,3.5,.1,.5,59.5,.3,3.51,8.3
131,没林,2024-12-21,0,-3.3,2.5,3.6,1.5,74.8,1.3,3.68,4.9
131,没林,2024-12-22,-2.5,-5.9,1.8,,1.5,46.6,7.9,11.53,0
131,没林,2024-12-23,-.2,-5.7,5.6,,.7,65.4,4.8,8.31,2.6
131,没林,2024-12-24,.8,-3,5.2,,.9,50.8,7.9,11.02,1.8
131,没林,2024-12-25,2.3,-2.2,6,0,.7,61.6,1.9,6.21,8.6
131,没林,2024-12-26,1.9,-2.3,5.4,.2,1.8,59.5,5.7,9.51,3.5
131,没林,2024-12-27,-1.4,-4.4,1.3,.1,1.2,51.3,6.5,8.42,6.8
131,没林,2024-12-28,-2.3,-5.2,.8,0,1.4,59,5.7,9.22,3.8
131,没林,2024-12-29,1.9,-1.8,5.8,0,.7,65.4,3.9,7.48,5.9
131,没林,2024-12-30,5.8,2,10.3,0,1.1,60.8,2.9,5.67,7.6
131,没林,2024-12-31,2.2,-1.2,6,0,1.7,41.9,8.1,11.89,0
131,没林,2025-01-01,2.6,-3.3,9.1,,.7,53.3,8,10.38,.3
131,没林,2025-01-02,1.9,-2.3,7.5,,.8,50,8.1,11.52,.3
131,没林,2025-01-03,-.2,-3.4,3.8,0,1.4,48.1,6.6,10.13,3.3
131,没林,2025-01-04,.7,-3.1,6.3,,.9,41.5,7,10.81,1.5
131,没林,2025-01-05,2,-2,4.9,.2,.6,71.9,0,1.33,8.5
131,没林,2025-01-06,2.2,-1.7,5.5,.5,1.6,68.3,2.4,7.34,7.3
131,没林,2025-01-07,-1.4,-3.6,1.4,.4,1.3,57.9,4.8,8.06,3.9
131,没林,2025-01-08,-2.3,-5.1,.2,.9,1.3,71,2.3,4.86,5.8
131,没林,2025-01-09,-8.4,-11.4,-5,.2,2.3,42.4,5,9.18,2.1
131,没林,2025-01-10,-7.2,-12.9,-1.9,0,1.1,49.4,8.5,11.9,1.1
131,没林,2025-01-11,-3.6,-6.5,-.1,0,.8,61.1,5,8.68,4
131,没林,2025-01-12,-2.5,-7.9,3.2,,.7,63,7.7,11.06,1.3
131,没林,2025-01-13,.6,-5.5,5.5,,1,62.9,6.8,10.38,4.5
131,没林,2025-01-14,4,1.5,9.5,.1,1.4,55.8,5.6,8.78,6.1
131,没林,2025-01-15,-2.2,-3.8,1.8,0,2,41,8.4,12.11,.3
131,没林,2025-01-16,.5,-4.3,5.4,0,1.2,54,1.9,6.34,7.1
131,没林,2025-01-17,1.2,-2.3,6.5,,.9,54.8,8.3,11.47,1
131,没林,2025-01-18,.9,-4.5,7.1,,.4,48.3,7.6,10.92,3.1
131,没林,2025-01-19,2.3,-4.2,9.1,,.5,57.1,4.3,8.97,4.6
131,没林,2025-01-20,3.5,-.4,7.9,,.7,65.6,2.2,6.51,6
131,没林,2025-01-21,2.9,-1.2,8.1,,.6,66.6,7.2,10.03,2
131,没林,2025-01-22,3.4,-1.2,9.3,,.8,60.3,2.3,7.84,5
131,没林,2025-01-23,2.8,-2.1,9.8,,.7,49.1,8.3,12.34,0
131,没林,2025-01-24,2.6,-3,9.3,,1.1,44.1,8.6,12.84,0
131,没林,2025-01-25,5,-.5,10.5,,1.7,47.6,6.3,11.57,3.5
131,没林,2025-01-26,5.2,1.6,8.1,0,1.3,48.5,2.4,7.78,7.6
131,没林,2025-01-27,.2,-2.3,3.9,5.1,1.8,80.4,1.5,4.17,9
131,没林,2025-01-28,-2,-3.8,.2,3.1,1.9,77.6,0,5,9.5
131,没林,2025-01-29,-3.4,-4.9,-.8,.4,1.4,70.8,2.1,6.01,6.4
131,没林,2025-01-30,-2.3,-6.4,2,0,.9,56.6,7.5,12.81,2.8
131,没林,2025-01-31,.7,-2.5,4.3,0,1.4,66.1,.4,6.11,9.3
131,没林,2025-02-01,2.9,.8,7.2,0,1.5,78.8,2.3,5.8,7.8
131,没林,2025-02-02,1.9,-2.1,8.2,,1,71.5,5.1,10.78,5.9
131,没林,2025-02-03,-2.3,-6.5,1.6,.3,2.5,54.8,7.5,12.5,4.9
131,没林,2025-02-04,-7.2,-9.2,-3.8,0,2,62.6,5.2,11.53,5
131,没林,2025-02-05,-7.1,-10,-2.5,.3,1.7,53.3,8.3,12.98,2.9
131,没林,2025-02-06,-4.9,-10,.3,1,1.4,59.4,6.7,13.35,4
131,没林,2025-02-07,-6.6,-10,-2.3,1,2.2,64.1,3.1,9.1,6.8
131,没林,2025-02-08,-7,-11,-2.9,0,1.5,56,8.2,13.85,2.4
131,没林,2025-02-09,-4,-10,.9,0,1.2,64.9,9.1,16.28,3.4
131,没林,2025-02-10,-2.2,-6.1,1.5,0,1,67.6,4.7,10.06,3
131,没林,2025-02-11,.2,-6.9,7.1,,.7,56.1,9.2,15.3,1.3
131,没林,2025-02-12,.8,-1.3,4,5.8,1.3,76.1,0,1.1,8.3
131,没林,2025-02-13,1.2,-3.5,6.8,,1.6,43.3,9.5,16.75,.1
131,没林,2025-02-14,3.7,-2.6,10.7,,.8,55.5,9.5,15.63,.1
131,没林,2025-02-15,3.3,-2,8.1,,.6,58.4,2.1,8.51,5.1
131,没林,2025-02-16,4.7,-1,11.2,,1.4,62.9,7.3,12.64,3.3
131,没林,2025-02-17,1,-2,4.9,,2.3,33.5,9.8,17.53,.6
131,没林,2025-02-18,-1.2,-4,2.9,,2.4,37.9,10,17.54,0
131,没林,2025-02-19,-1.9,-5.2,2.1,,1.8,41.6,9.7,17.26,.3
131,没林,2025-02-20,-2.1,-5.9,2.9,,1.7,39.9,9.8,17.79,0
131,没林,2025-02-21,-1.8,-5.5,3.4,,1.7,40.9,9.7,17.87,1.9
131,没林,2025-02-22,-1.6,-4.9,3.4,.5,1.6,54.9,9.8,19.18,1.4
131,没林,2025-02-23,-2.8,-5.7,1.3,0,2,48.5,5.7,13.6,4
131,没林,2025-02-24,-1,-6.1,4.8,,1.5,40.8,9.8,18.71,0
131,没林,2025-02-25,1.7,-4.9,7,,1.5,54.5,8,14.69,4.9
131,没林,2025-02-26,4.9,1.6,10.5,,1.4,43.6,9.7,18.23,.8
131,没林,2025-02-27,6.2,-2.8,15.2,,.6,28.4,10,18.44,2
131,没林,2025-02-28,9.4,5.3,15.3,,.8,44.3,6.8,14.76,3.8
131,没林,2025-03-01,6.9,3,9.1,2.6,.8,77.9,1.2,4.48,7
131,没林,2025-03-02,9,3.7,14.8,3.8,2.4,80.9,0,3.91,10
131,没林,2025-03-03,3.1,.6,4.9,34.6,3.8,68.6,.1,5.34,9.5
131,没林,2025-03-04,2.5,.5,3.6,2.7,3.4,74.9,.4,5.15,8.9
131,没林,2025-03-05,4.8,2.4,7.2,0,1.7,65.5,0,5.07,8.1
131,没林,2025-03-06,5.2,1.1,10.6,,1.2,55.6,7.5,17.44,3.1
131,没林,2025-03-07,5.9,-.1,11.7,,1,47.1,8.8,17.64,5.5
131,没林,2025-03-08,6.9,4.1,11.3,,1.2,50.4,4.8,14.56,5.5
131,没林,2025-03-09,6.8,.4,13.3,,.9,55.4,9.9,19.29,1.1
131,没林,2025-03-10,8.6,1.8,16.1,,.9,50.4,8.7,17.37,2.8
131,没林,2025-03-11,9.6,2.4,17.7,,.8,46.6,9.8,20.12,2
131,没林,2025-03-12,10.2,5.9,16.9,,1.3,58.3,4,11.97,6.6
131,没林,2025-03-13,10.4,5.4,17,,1.5,46.3,7.9,17.76,6.4
131,没林,2025-03-14,12.8,4.6,21,,1.6,30.8,10.1,20.29,3.1
131,没林,2025-03-15,10.4,8,14.2,,2.5,44.8,7.3,18.98,6.6
131,没林,2025-03-16,4.5,1.2,8.1,1.5,2.1,56.5,3.7,7.96,7.8
131,没林,2025-03-17,4,.2,8.4,,1.9,32.5,10,20.54,3
131,没林,2025-03-18,1.9,-.2,4,2.2,2,71.1,.9,6.84,8.4
131,没林,2025-03-19,3.4,-1,8.8,,1.5,42.6,9.7,21.34,.4
131,没林,2025-03-20,7.9,-.5,15.6,,1.8,55.4,10.2,20.95,0
131,没林,2025-03-21,12.7,6.1,21.5,,2.1,50.3,10.2,21.64,0
131,没林,2025-03-22,14.8,6.6,24.5,,1.9,42.8,10.3,21.45,0
131,没林,2025-03-23,16.5,8,26.1,,1.2,37.8,9,20.3,3.1
131,没林,2025-03-24,16.5,12.1,22.6,0,2.4,49.4,8,18.82,3.1
131,没林,2025-03-25,15.5,11,26.1,,2.4,51.1,7.1,17.87,4.8
131,没林,2025-03-26,18.5,7,28.2,,1.3,33.4,10.8,22.32,1.5
131,没林,2025-03-27,15.3,7.3,22.1,1.3,1.8,64.8,.3,4.19,9.3
131,没林,2025-03-28,7.2,4.9,12.2,,2.1,44.1,7.3,19.31,5.6
131,没林,2025-03-29,3.7,1.3,8.2,1.5,2.1,43.8,7.7,15.84,4.5
131,没林,2025-03-30,4.4,-.8,9.1,0,1.7,40.5,9.3,20.9,1.9
131,没林,2025-03-31,8.3,2.7,14.4,,1.2,45.1,8.4,21.38,3.9
131,没林,2025-04-01,10.4,3,18.2,,1,41.5,11.3,23.87,0
131,没林,2025-04-02,9.3,3.7,17.3,0,1.5,45.4,6.9,16.96,5.5
131,没林,2025-04-03,9.2,2.2,16.8,,1.7,57.9,8.7,21.89,2.9
131,没林,2025-04-04,11.4,6.6,18.9,0,1.2,52.3,9,21.38,3.4
131,没林,2025-04-05,9.5,7.6,12.6,6.5,1.5,74.1,.6,3.38,8.9
131,没林,2025-04-06,11.2,6,18.7,,2.2,50.3,10.1,23.87,2.9
131,没林,2025-04-07,14.3,5.6,21.5,,1.6,39.8,11.4,24.77,1.3
131,没林,2025-04-08,15.4,11.4,19.7,,2.3,39.3,9.9,24.26,2.3
131,没林,2025-04-09,14.1,6.5,20.7,0,1.2,39.3,5.4,16.09,6.6
131,没林,2025-04-10,14.8,11.5,20.2,,1.3,45,9.4,23.19,2.8
131,没林,2025-04-11,16.7,7.9,25.5,,1.1,43.9,11.6,25.81,1.3
131,没林,2025-04-12,14.5,2.7,23.2,12.7,1.6,51.4,3.3,11.97,9
131,没林,2025-04-13,5.5,1.2,9.8,4.3,2.7,67.6,5,15.14,6
131,没林,2025-04-14,5.5,3.2,8.8,6.7,1.3,75.6,.8,7.07,8
131,没林,2025-04-15,9.4,3.6,15.8,,1.9,59.9,8.4,22.53,2.4
131,没林,2025-04-16,16,6,24.7,,1.5,48,10.6,23.25,4.6
131,没林,2025-04-17,22.5,15.6,28.5,,1.7,49.8,9.8,21.5,3.6
131,没林,2025-04-18,21.7,17.1,27.7,,1.5,59.6,9.2,22.39,.9
131,没林,2025-04-19,20.5,13.9,26.5,5.1,2.3,68.6,3.4,15.9,7.4
131,没林,2025-04-20,17.9,13.6,24.2,.3,1.2,70.9,5.5,18.59,4.8
131,没林,2025-04-21,21.7,14.6,27.7,,1.1,55.8,9.5,24.71,4.3
131,没林,2025-04-22,18.5,17.1,21.7,27.4,.9,82.4,0,4.88,9.6
131,没林,2025-04-23,17.9,13.1,24.6,,1.8,63.6,7,22.82,3
131,没林,2025-04-24,15.8,10.8,23.7,,2,52.5,9.5,23.77,5.4
131,没林,2025-04-25,13.4,8,19.1,,1.9,30.3,12,28.45,.3
131,没林,2025-04-26,15.1,7,24.2,,2,32.6,12.1,27.87,0
131,没林,2025-04-27,17.3,10,23.6,,1.4,26.9,4.7,18.75,7.3
131,没林,2025-04-28,15.7,10.5,22.1,,1.7,36.4,11.9,28.04,.4
131,没林,2025-04-29,15.6,8.1,23.1,,1.5,38.3,12.1,28.53,0
131,没林,2025-04-30,19.6,9.6,28.2,,1.3,34.6,12.1,28.94,.1
131,没林,2025-05-01,15.5,11.8,21.6,26.6,1.3,65.6,.5,5.63,6.8
131,没林,2025-05-02,13.8,8.1,19.7,0,1.8,51,8.4,25.05,4.4
131,没林,2025-05-03,10.4,8.1,14.5,19.1,1.5,77,.9,6.25,7
131,没林,2025-05-04,14.5,7.3,22.3,,1.7,45.9,12.3,29.27,0
131,没林,2025-05-05,12.9,8.1,16.6,0,.9,54.4,.2,7.96,7.1
131,没林,2025-05-06,13.7,8.8,17.8,,1.4,55.9,1.6,13.63,4.4
131,没林,2025-05-07,15.2,8.8,22.2,,1.1,54.1,10.5,26.2,3.1
131,没林,2025-05-08,18.6,10.1,26,,1.1,47,11.6,27.22,6.6
131,没林,2025-05-09,16.2,13.8,18.6,10.6,1.8,74.4,0,3.22,9.8
131,没林,2025-05-10,13,12.3,16.8,1.9,2.7,84.5,0,2.49,9.8
131,没林,2025-05-11,15.6,12.5,20.8,1.6,1.4,68.9,3.2,16.26,6.3
131,没林,2025-05-12,18,10.5,25.5,,1.3,54.5,11.8,29.03,0
131,没林,2025-05-13,20.3,12.3,27.9,,1.4,45.6,9.9,25.17,5.4
131,没林,2025-05-14,21.7,13.1,28.9,,1.1,46.4,12.4,27.87,3.5
131,没林,2025-05-15,21.1,18.3,24.2,2.2,1.4,77,0,8.93,9.8
131,没林,2025-05-16,20.7,17.3,24.7,35,1,84.3,0,5.8,10
131,没林,2025-05-17,19.9,16.6,26.1,2.4,2.2,74.5,5.9,21.98,7.8
131,没林,2025-05-18,17.2,13.1,23.3,,1.5,48.4,7.4,24.43,5.6
131,没林,2025-05-19,18.9,11.5,23.3,,1.7,59.4,1.8,13.68,7.4
131,没林,2025-05-20,25.7,21.2,31.2,,2,67.3,7.7,25.5,6
131,没林,2025-05-21,26.3,22,31.2,,1.1,65.5,5.4,20.79,7.1
131,没林,2025-05-22,21.2,19,22.9,1.5,1.5,76.1,.1,5.32,7.3
131,没林,2025-05-23,20.1,16.7,24.4,.1,2.2,39.8,1.2,15.26,8.9
131,没林,2025-05-24,14.8,13.6,17.5,.6,3.2,69.5,0,8.35,9.8
131,没林,2025-05-25,17.9,12.3,24.1,,1.3,60.4,12,28.69,1
131,没林,2025-05-26,20.4,13.6,27.2,,1.2,49.4,11.8,29.36,2.9
131,没林,2025-05-27,21.3,14.6,27.4,,1.3,53.6,11.4,27.94,1
131,没林,2025-05-28,21.6,16.1,27.6,.2,1.2,50.9,10.6,25.64,.9
131,没林,2025-05-29,21.1,15.5,27.6,1.7,1.5,58.9,8.8,23.95,3.4
131,没林,2025-05-30,20.9,15.1,27,,1.6,51.8,11.9,27.87,0
131,没林,2025-05-31,21.3,15.3,26.7,,1.1,50.1,8,23.37,5.9
131,没林,2025-06-01,23,16.2,29.8,,1.1,48.3,10.9,27.9,3.6
131,没林,2025-06-02,21.1,19.2,23.7,0,1,60.3,0,8.89,9.4
131,没林,2025-06-03,22.1,18,27.7,,1.9,46,11,28.65,3.4
131,没林,2025-06-04,21.3,15.4,28,,2.2,45.9,12.7,30.48,.6
131,没林,2025-06-05,22.3,15.1,29.2,,1.4,45.3,11.7,29.63,2.5
131,没林,2025-06-06,24.1,19,31,,1.3,42.5,5.5,22.19,6.1
131,没林,2025-06-07,24.8,18.6,31.3,,1.3,52.6,8.2,26.64,4.9
131,没林,2025-06-08,26.4,22.8,31.9,,1.4,60,5,22.52,5.5
131,没林,2025-06-09,25.7,22,31.6,,1.5,62.8,6.5,24.96,4.9
131,没林,2025-06-10,24.4,19.8,28.9,,1.7,62,5.3,22.39,6.5
131,没林,2025-06-11,23.5,17.2,29.8,,1.6,44.3,12.1,30.93,4.4
131,没林,2025-06-12,25.2,19.1,31.3,,1.2,43.3,6.7,24.25,8.5
131,没林,2025-06-13,22.4,20.2,26.9,15.2,1,66.6,0,10.3,9.5
131,没林,2025-06-14,23.9,19,30.4,25.3,1.5,76.6,4.7,17.9,7.4
131,没林,2025-06-15,27,22,33.2,27,1.5,67.8,10.1,27.72,7.1
131,没林,2025-06-16,25,22.4,28.6,14.8,2.2,75.6,4.5,16.82,8.3
131,没林,2025-06-17,25.4,21.2,30.3,1.8,1.4,69.4,5.1,18.2,6.6
131,没林,2025-06-18,26.4,21.2,31.6,,1.5,61.6,10.3,28.6,2.5
131,没林,2025-06-19,28.1,22.2,33.2,0,1.2,60,6.3,21.93,6
131,没林,2025-06-20,25.2,23.2,28.5,43.7,1.6,81.3,0,3.75,10
131,没林,2025-06-21,21.9,19.2,24,65.7,1.3,86,0,3.85,10
131,没林,2025-06-22,24,18.6,30.1,,1.4,64,10.5,29.62,3.5
131,没林,2025-06-23,26.3,19.6,31.8,,1.4,58.9,11.6,28.6,.6
131,没林,2025-06-24,23.5,19.2,28.2,13.6,1.8,67.4,0,10.32,8.5
131,没林,2025-06-25,21.7,20.6,23.7,.9,1.5,80.8,0,4.88,9.8
131,没林,2025-06-26,23.1,20.3,27.3,1.4,1.1,78.9,.9,11.02,9.4
131,没林,2025-06-27,25.7,21.7,30.1,,.9,72,4.5,17.09,6.3
131,没林,2025-06-28,27.7,24.6,31.4,.2,.8,75.3,2,13.59,6.5
131,没林,2025-06-29,29.4,25.7,34,,1.5,66.5,9.4,29.09,4.8
131,没林,2025-06-30,29.8,25.3,34.5,,1.4,64,8.9,26.5,3.5
131,没林,2025-07-01,29.8,26.3,34.6,,1.6,67.4,6.6,21.23,3
131,没林,2025-07-02,30,26.7,34.2,,1.5,67.9,3.9,20.95,5.9
131,没林,2025-07-03,29.3,26,33.2,,1.7,63.3,8.7,25.63,5
131,没林,2025-07-04,28,25.3,31.6,,2,68.1,4,18.05,5.4
131,没林,2025-07-05,28.9,25.3,33.1,,1.8,66.4,7.7,25.59,5.8
131,没林,2025-07-06,29.4,26.2,33.5,,1.7,68.4,6.1,23.13,7.1
131,没林,2025-07-07,30.5,27,34.9,,1.4,69.6,6.2,21.02,4.5
131,没林,2025-07-08,31.7,27.7,36.3,0,1.4,62.9,8.4,22.2,2.9
131,没林,2025-07-09,32.1,28.3,36,,2.2,44.1,13.1,30.34,.3
131,没林,2025-07-10,31.3,26.7,35.7,,2.7,35.1,13.2,30.7,.3
131,没林,2025-07-11,30,24.6,35.4,,3,37.6,13.3,30.64,.1
131,没林,2025-07-12,29.2,24,34,,1.9,47.8,13.4,31.27,2.5
131,没林,2025-07-13,26.2,22.8,31.1,2.6,1.1,67.5,.9,11.3,8.4
131,没林,2025-07-14,23.4,21.6,29.8,.9,1.5,76.9,1.5,13.05,8
131,没林,2025-07-15,23.1,21.5,24.9,1,1.3,80.5,0,7.82,9.1
131,没林,2025-07-16,23.6,22.2,25.6,58.7,.9,81.6,0,3.54,9.6
131,没林,2025-07-17,22.7,21.6,23.9,256.8,1.8,88,0,.56,10
131,没林,2025-07-18,25.8,22.1,29.8,.1,.9,78.6,.6,11.34,9.3
131,没林,2025-07-19,25.5,23.7,29.2,26.6,1.1,83.5,.4,8.1,8.9
131,没林,2025-07-20,28.7,24.2,33.2,,1,71,6.3,22.63,7
131,没林,2025-07-21,29.4,26,33.5,0,1.4,69.8,6.7,23.04,3.8
131,没林,2025-07-22,29.7,26.2,34.2,,1.5,68.9,10.4,26.55,5.1
131,没林,2025-07-23,29.6,25,33.5,,1.7,66.4,10.5,25.6,3.8
131,没林,2025-07-24,30.7,26.1,35.9,,1.3,63,10,25.95,2.9
131,没林,2025-07-25,31.6,26,36.5,,1.4,60.3,10.9,26.12,.6
131,没林,2025-07-26,32.1,27,36.4,,1.5,55.9,12.4,29.62,1.1
131,没林,2025-07-27,32.7,28,37,,1.3,53.3,12.9,30.23,0
131,没林,2025-07-28,31.9,28.5,36.6,,1.3,60.3,10.5,24.04,.8
131,没林,2025-07-29,32.1,27.2,37,,1.1,57.6,10.1,23.62,1.4
131,没林,2025-07-30,32,27.8,36.2,,1.5,51.8,9.9,27.22,6
131,没林,2025-07-31,31.3,28.4,35.6,,1.5,52.9,6.5,22.12,8.1
131,没林,2025-08-01,31.3,27.1,36.5,,1.2,60.1,10.4,24.95,3.6
131,没林,2025-08-02,31.6,27.5,36.5,,1.2,57.9,10.3,25.09,6.1
131,没林,2025-08-03,28.2,23.1,32,27.9,1,74.5,0,7.76,9.8
131,没林,2025-08-04,28.4,23.2,32.5,32.6,1.4,77.6,3.8,18.06,8.6
131,没林,2025-08-05,29.6,25.7,34.2,,1.7,66.5,10.7,27.54,4.6
131,没林,2025-08-06,28.2,26.7,31.2,6,1.7,79.8,.1,8.36,9.5
131,没林,2025-08-07,27.9,25,32.2,,1.5,70.9,5.3,20.56,5.6
131,没林,2025-08-08,26.9,23.1,31.1,,1.3,68.8,5,19.89,7.9
131,没林,2025-08-09,25.1,23.2,27.2,.3,1.1,78,0,5.11,9.3
131,没林,2025-08-10,26.8,21.1,32.2,,1.7,64.5,11.5,28.04,2
131,没林,2025-08-11,25.4,23,28.6,2.6,.9,76.5,0,6.48,8
131,没林,2025-08-12,25.3,21,30.2,0,1.4,73.4,2.6,16.68,7.9
131,没林,2025-08-13,27.6,24.2,32.2,14.2,1.3,77.6,.9,12.56,9.5
131,没林,2025-08-14,28.6,24.8,31.5,.1,1.3,72.5,2.2,14.17,8.3
131,没林,2025-08-15,28.3,25.7,32.7,38.6,1.1,75.8,5.6,20.21,5.6
131,没林,2025-08-16,29,25.2,34.2,,1.2,70.4,6.9,22.96,3.1
131,没林,2025-08-17,28.9,24.7,33.2,,1.1,68.5,5.7,20.79,6.8
131,没林,2025-08-18,29.6,26.6,34.2,,1.5,67,6.3,20.4,6.9
131,没林,2025-08-19,29.8,27,34.1,,1.7,67.9,7.2,23.31,4.1
131,没林,2025-08-20,30,26.3,34.3,,1.4,66.3,8.9,22.47,4.5
131,没林,2025-08-21,30.6,27.2,35.1,0,1.2,63.4,9.2,23.54,5
131,没林,2025-08-22,30,26.5,35,,1.2,67.3,6.1,20.12,3.8
131,没林,2025-08-23,30,26.1,35,,1.2,68.4,7.2,20.2,2.8
131,没林,2025-08-24,31,27.5,35.5,,1.3,64.3,8.4,23.23,3.8
131,没林,2025-08-25,30.6,27,35.2,,1.9,65.6,7.4,21.65,4.3
131,没林,2025-08-26,26.7,24.7,29.5,21.8,1.6,80.4,2.1,7.19,7.8
131,没林,2025-08-27,27.9,23.8,32.9,,1,66.4,7.3,22.11,6.1
131,没林,2025-08-28,29.1,25.2,33.4,,1.4,65.5,5.8,20.63,6.1
131,没林,2025-08-29,29.8,26.7,33.7,,1.7,69,5.1,18.51,4.9
131,没林,2025-08-30,30,26.8,35,,1.3,68.3,7.3,21.27,3.5
131,没林,2025-08-31,28.9,25.8,34.3,,1.3,69.3,7,19.37,3.6
131,没林,2025-09-01,27.6,25.3,33,12.6,1.6,76,3.2,15.48,8
131,没林,2025-09-02,26.5,23.7,30.3,,1.2,70.3,5,15.46,6.6
131,没林,2025-09-03,27.4,21.2,33.4,0,1.4,67.3,10.6,23.45,5.3
131,没林,2025-09-04,27.4,25.5,30.9,.1,1.9,70.5,3.3,11.4,6
