lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+3,RandomForest,0.66,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9987701394976722,0.9968364596341419,0.9776518601108151,799,3,12,281
T+3,RandomForest,0.67,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9987701394976722,0.9968364596341419,0.9776518601108151,799,3,12,281
T+3,RandomForest,0.68,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9987701394976722,0.9968364596341419,0.9776518601108151,799,3,12,281
T+3,RandomForest,0.69,0.9844748858447488,0.9893617021276596,0.9522184300341296,0.9704347826086956,0.9987701394976722,0.9968364596341419,0.9742388908275386,799,3,14,279
T+3,RandomForest,0.7,0.9835616438356164,0.9893238434163701,0.9488054607508533,0.9686411149825784,0.9987701394976722,0.9968364596341419,0.9725324061859004,799,3,15,278
T+3,RandomForest,0.71,0.982648401826484,0.9892857142857143,0.9453924914675768,0.9668411867364747,0.9987701394976722,0.9968364596341419,0.9708259215442622,799,3,16,277
T+3,RandomForest,0.72,0.9808219178082191,0.9892086330935251,0.9385665529010239,0.9632224168126094,0.9987701394976722,0.9968364596341419,0.9674129522609858,799,3,18,275
T+3,RandomForest,0.73,0.9817351598173516,0.9963636363636363,0.9351535836177475,0.9647887323943662,0.9987701394976722,0.9968364596341419,0.9669533504123651,801,1,19,274
T+3,RandomForest,0.74,0.9808219178082191,0.9963503649635036,0.931740614334471,0.9629629629629629,0.9987701394976722,0.9968364596341419,0.9652468657707267,801,1,20,273
T+3,RandomForest,0.75,0.9771689497716894,0.9962962962962963,0.9180887372013652,0.955595026642984,0.9987701394976722,0.9968364596341419,0.9584209272041739,801,1,24,269
T+3,RandomForest,0.76,0.9753424657534246,0.996268656716418,0.9112627986348123,0.9518716577540107,0.9987701394976722,0.9968364596341419,0.9550079579208974,801,1,26,267
T+3,RandomForest,0.77,0.9744292237442922,0.9962546816479401,0.9078498293515358,0.95,0.9987701394976722,0.9968364596341419,0.9533014732792592,801,1,27,266
T+3,RandomForest,0.78,0.9726027397260274,0.9962264150943396,0.9010238907849829,0.946236559139785,0.9987701394976722,0.9968364596341419,0.9498885039959828,801,1,29,264
T+3,RandomForest,0.79,0.9707762557077626,0.9961977186311787,0.89419795221843,0.9424460431654677,0.9987701394976722,0.9968364596341419,0.9464755347127063,801,1,31,262
T+3,RandomForest,0.8,0.9698630136986301,0.9961832061068703,0.8907849829351536,0.9405405405405406,0.9987701394976722,0.9968364596341419,0.9447690500710682,801,1,32,261
T+3,RandomForest,0.81,0.9707762557077626,1.0,0.8907849829351536,0.9422382671480144,0.9987701394976722,0.9968364596341419,0.9453924914675769,802,0,32,261
T+3,RandomForest,0.82,0.9680365296803652,1.0,0.8805460750853242,0.9364791288566243,0.9987701394976722,0.9968364596341419,0.9402730375426621,802,0,35,258
T+3,RandomForest,0.83,0.965296803652968,1.0,0.8703071672354948,0.9306569343065694,0.9987701394976722,0.9968364596341419,0.9351535836177474,802,0,38,255
T+3,RandomForest,0.84,0.9616438356164384,1.0,0.856655290102389,0.9227941176470589,0.9987701394976722,0.9968364596341419,0.9283276450511946,802,0,42,251
T+3,RandomForest,0.85,0.9552511415525115,1.0,0.8327645051194539,0.9087523277467412,0.9987701394976722,0.9968364596341419,0.9163822525597269,802,0,49,244
T+3,RandomForest,0.86,0.947945205479452,1.0,0.8054607508532423,0.8922495274102079,0.9987701394976722,0.9968364596341419,0.9027303754266212,802,0,57,236
T+3,RandomForest,0.87,0.9378995433789954,1.0,0.7679180887372014,0.8687258687258688,0.9987701394976722,0.9968364596341419,0.8839590443686007,802,0,68,225
T+3,RandomForest,0.88,0.9214611872146119,1.0,0.7064846416382252,0.828,0.9987701394976722,0.9968364596341419,0.8532423208191127,802,0,86,207
T+3,RandomForest,0.89,0.9114155251141552,1.0,0.6689419795221843,0.8016359918200409,0.9987701394976722,0.9968364596341419,0.8344709897610921,802,0,97,196
T+3,RandomForest,0.9,0.908675799086758,1.0,0.658703071672355,0.7942386831275721,0.9987701394976722,0.9968364596341419,0.8293515358361775,802,0,100,193
T+3,RandomForest,0.91,0.9041095890410958,1.0,0.6416382252559727,0.7817047817047817,0.9987701394976722,0.9968364596341419,0.8208191126279863,802,0,105,188
T+3,RandomForest,0.92,0.9004566210045662,1.0,0.6279863481228669,0.7714884696016772,0.9987701394976722,0.9968364596341419,0.8139931740614335,802,0,109,184
T+3,RandomForest,0.93,0.8858447488584474,1.0,0.5733788395904437,0.7288503253796096,0.9987701394976722,0.9968364596341419,0.7866894197952219,802,0,125,168
T+3,RandomForest,0.94,0.8757990867579909,1.0,0.5358361774744027,0.6977777777777778,0.9987701394976722,0.9968364596341419,0.7679180887372014,802,0,136,157
T+3,RandomForest,0.95,0.867579908675799,1.0,0.5051194539249146,0.671201814058957,0.9987701394976722,0.9968364596341419,0.7525597269624573,802,0,145,148
T+3,XGBoost,0.05,0.971689497716895,0.9119496855345912,0.9897610921501706,0.9492635024549918,0.9989829181312929,0.9973964991891178,0.9774241869728408,774,28,3,290
T+3,XGBoost,0.06,0.9744292237442922,0.9206349206349206,0.9897610921501706,0.9539473684210527,0.9989829181312929,0.9973964991891178,0.9792945111623671,777,25,3,290
T+3,XGBoost,0.07,0.9753424657534246,0.9235668789808917,0.9897610921501706,0.9555189456342669,0.9989829181312929,0.9973964991891178,0.9799179525588758,778,24,3,290
T+3,XGBoost,0.08,0.9771689497716894,0.932258064516129,0.9863481228668942,0.9585406301824212,0.9989829181312929,0.9973964991891178,0.9800817921067638,781,21,4,289
T+3,XGBoost,0.09,0.9771689497716894,0.935064935064935,0.9829351535836177,0.9584026622296173,0.9989829181312929,0.9973964991891178,0.9789987488616343,782,20,5,288
T+3,XGBoost,0.1,0.9771689497716894,0.9379084967320261,0.9795221843003413,0.9582637729549248,0.9989829181312929,0.9973964991891178,0.9779157056165049,783,19,6,287
T+3,XGBoost,0.11,0.9780821917808219,0.940983606557377,0.9795221843003413,0.959866220735786,0.9989829181312929,0.9973964991891178,0.9785391470130136,784,18,6,287
T+3,XGBoost,0.12,0.9789954337899544,0.944078947368421,0.9795221843003413,0.9614740368509213,0.9989829181312929,0.9973964991891178,0.9791625884095223,785,17,6,287
T+3,XGBoost,0.13,0.9789954337899544,0.944078947368421,0.9795221843003413,0.9614740368509213,0.9989829181312929,0.9973964991891178,0.9791625884095223,785,17,6,287
T+3,XGBoost,0.14,0.9799086757990868,0.9471947194719472,0.9795221843003413,0.9630872483221476,0.9989829181312929,0.9973964991891178,0.979786029806031,786,16,6,287
T+3,XGBoost,0.15,0.9808219178082191,0.9503311258278145,0.9795221843003413,0.9647058823529412,0.9989829181312929,0.9973964991891178,0.9804094712025397,787,15,6,287
T+3,XGBoost,0.16,0.9808219178082191,0.9503311258278145,0.9795221843003413,0.9647058823529412,0.9989829181312929,0.9973964991891178,0.9804094712025397,787,15,6,287
T+3,XGBoost,0.17,0.9808219178082191,0.9503311258278145,0.9795221843003413,0.9647058823529412,0.9989829181312929,0.9973964991891178,0.9804094712025397,787,15,6,287
T+3,XGBoost,0.18,0.9808219178082191,0.9503311258278145,0.9795221843003413,0.9647058823529412,0.9989829181312929,0.9973964991891178,0.9804094712025397,787,15,6,287
T+3,XGBoost,0.19,0.9799086757990868,0.9501661129568106,0.9761092150170648,0.9629629629629629,0.9989829181312929,0.9973964991891178,0.9787029865609015,787,15,7,286
T+3,XGBoost,0.2,0.9808219178082191,0.9533333333333334,0.9761092150170648,0.9645868465430016,0.9989829181312929,0.9973964991891178,0.9793264279574102,788,14,7,286
T+3,XGBoost,0.21,0.982648401826484,0.959731543624161,0.9761092150170648,0.9678510998307953,0.9989829181312929,0.9973964991891178,0.9805733107504278,790,12,7,286
T+3,XGBoost,0.22,0.982648401826484,0.959731543624161,0.9761092150170648,0.9678510998307953,0.9989829181312929,0.9973964991891178,0.9805733107504278,790,12,7,286
T+3,XGBoost,0.23,0.982648401826484,0.959731543624161,0.9761092150170648,0.9678510998307953,0.9989829181312929,0.9973964991891178,0.9805733107504278,790,12,7,286
T+3,XGBoost,0.24,0.9817351598173516,0.9595959595959596,0.9726962457337884,0.9661016949152542,0.9989829181312929,0.9973964991891178,0.9788668261087895,790,12,8,285
T+3,XGBoost,0.25,0.982648401826484,0.9628378378378378,0.9726962457337884,0.967741935483871,0.9989829181312929,0.9973964991891178,0.9794902675052982,791,11,8,285
T+3,XGBoost,0.26,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.27,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.28,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.29,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.3,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.31,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.32,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.33,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.34,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.35,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.36,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.37,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.38,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.39,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.4,0.9835616438356164,0.9692832764505119,0.9692832764505119,0.9692832764505119,0.9989829181312929,0.9973964991891178,0.9790306656566774,793,9,9,284
T+3,XGBoost,0.41,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.42,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.43,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.44,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.45,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.46,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.47,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.48,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.49,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.5,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.51,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.52,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.53,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.54,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.55,0.9844748858447488,0.9726027397260274,0.9692832764505119,0.9709401709401709,0.9989829181312929,0.9973964991891178,0.9796541070531861,794,8,9,284
T+3,XGBoost,0.56,0.9835616438356164,0.9725085910652921,0.9658703071672355,0.9691780821917808,0.9989829181312929,0.9973964991891178,0.977947622411548,794,8,10,283
T+3,XGBoost,0.57,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9989829181312929,0.9973964991891178,0.9785710638080567,795,7,10,283
T+3,XGBoost,0.58,0.9844748858447488,0.9758620689655172,0.9658703071672355,0.9708404802744426,0.9989829181312929,0.9973964991891178,0.9785710638080567,795,7,10,283
T+3,XGBoost,0.59,0.9853881278538813,0.9792387543252595,0.9658703071672355,0.9725085910652921,0.9989829181312929,0.9973964991891178,0.9791945052045654,796,6,10,283
T+3,XGBoost,0.6,0.9863013698630136,0.9826388888888888,0.9658703071672355,0.9741824440619621,0.9989829181312929,0.9973964991891178,0.9798179466010741,797,5,10,283
T+3,XGBoost,0.61,0.9872146118721461,0.9860627177700348,0.9658703071672355,0.9758620689655172,0.9989829181312929,0.9973964991891178,0.9804413879975828,798,4,10,283
T+3,XGBoost,0.62,0.9872146118721461,0.9860627177700348,0.9658703071672355,0.9758620689655172,0.9989829181312929,0.9973964991891178,0.9804413879975828,798,4,10,283
T+3,XGBoost,0.63,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.64,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.65,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.66,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.67,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.68,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.69,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.7,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.71,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.72,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.73,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.74,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.75,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.76,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.77,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.78,0.9881278538812786,0.9895104895104895,0.9658703071672355,0.9775474956822107,0.9989829181312929,0.9973964991891178,0.9810648293940916,799,3,10,283
T+3,XGBoost,0.79,0.9872146118721461,0.9894736842105263,0.962457337883959,0.9757785467128027,0.9989829181312929,0.9973964991891178,0.9793583447524533,799,3,11,282
T+3,XGBoost,0.8,0.9872146118721461,0.9894736842105263,0.962457337883959,0.9757785467128027,0.9989829181312929,0.9973964991891178,0.9793583447524533,799,3,11,282
T+3,XGBoost,0.81,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.82,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.83,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.84,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.85,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.86,0.9863013698630136,0.9894366197183099,0.9590443686006825,0.9740034662045061,0.9989829181312929,0.9973964991891178,0.9776518601108151,799,3,12,281
T+3,XGBoost,0.87,0.9853881278538813,0.9893992932862191,0.9556313993174061,0.9722222222222222,0.9989829181312929,0.9973964991891178,0.9759453754691769,799,3,13,280
T+3,XGBoost,0.88,0.9844748858447488,0.9928571428571429,0.9488054607508533,0.9703315881326352,0.9989829181312929,0.9973964991891178,0.9731558475824091,800,2,15,278
T+3,XGBoost,0.89,0.9844748858447488,0.9928571428571429,0.9488054607508533,0.9703315881326352,0.9989829181312929,0.9973964991891178,0.9731558475824091,800,2,15,278
T+3,XGBoost,0.9,0.9844748858447488,0.9964028776978417,0.9453924914675768,0.9702276707530648,0.9989829181312929,0.9973964991891178,0.9720728043372797,801,1,16,277
T+3,XGBoost,0.91,0.982648401826484,0.9963768115942029,0.9385665529010239,0.9666080843585237,0.9989829181312929,0.9973964991891178,0.9686598350540032,801,1,18,275
T+3,XGBoost,0.92,0.9799086757990868,0.9963369963369964,0.9283276450511946,0.9611307420494699,0.9989829181312929,0.9973964991891178,0.9635403811290886,801,1,21,272
T+3,XGBoost,0.93,0.9771689497716894,1.0,0.9146757679180887,0.9554367201426025,0.9989829181312929,0.9973964991891178,0.9573378839590443,802,0,25,268
T+3,XGBoost,0.94,0.9771689497716894,1.0,0.9146757679180887,0.9554367201426025,0.9989829181312929,0.9973964991891178,0.9573378839590443,802,0,25,268
T+3,XGBoost,0.95,0.9771689497716894,1.0,0.9146757679180887,0.9554367201426025,0.9989829181312929,0.9973964991891178,0.9573378839590443,802,0,25,268
T+3,LightGBM,0.05,0.9872146118721461,0.9728813559322034,0.9795221843003413,0.9761904761904762,0.9992850637910343,0.9981615569630886,0.9847735609781008,794,8,6,287
T+3,LightGBM,0.06,0.9881278538812786,0.9761904761904762,0.9795221843003413,0.9778534923339012,0.9992850637910343,0.9981615569630886,0.9853970023746096,795,7,6,287
T+3,LightGBM,0.07,0.9881278538812786,0.9761904761904762,0.9795221843003413,0.9778534923339012,0.9992850637910343,0.9981615569630886,0.9853970023746096,795,7,6,287
T+3,LightGBM,0.08,0.9881278538812786,0.9761904761904762,0.9795221843003413,0.9778534923339012,0.9992850637910343,0.9981615569630886,0.9853970023746096,795,7,6,287
T+3,LightGBM,0.09,0.9881278538812786,0.9761904761904762,0.9795221843003413,0.9778534923339012,0.9992850637910343,0.9981615569630886,0.9853970023746096,795,7,6,287
T+3,LightGBM,0.1,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.11,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.12,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.13,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.14,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.15,0.989041095890411,0.9795221843003413,0.9795221843003413,0.9795221843003413,0.9992850637910343,0.9981615569630886,0.9860204437711183,796,6,6,287
T+3,LightGBM,0.16,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.17,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.18,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.19,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.2,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.21,0.9881278538812786,0.9794520547945206,0.9761092150170648,0.9777777777777777,0.9992850637910343,0.9981615569630886,0.98431395912948,796,6,7,286
T+3,LightGBM,0.22,0.989041095890411,0.9828178694158075,0.9761092150170648,0.9794520547945206,0.9992850637910343,0.9981615569630886,0.9849374005259888,797,5,7,286
T+3,LightGBM,0.23,0.989041095890411,0.9828178694158075,0.9761092150170648,0.9794520547945206,0.9992850637910343,0.9981615569630886,0.9849374005259888,797,5,7,286
T+3,LightGBM,0.24,0.989041095890411,0.9828178694158075,0.9761092150170648,0.9794520547945206,0.9992850637910343,0.9981615569630886,0.9849374005259888,797,5,7,286
T+3,LightGBM,0.25,0.9881278538812786,0.9827586206896551,0.9726962457337884,0.9777015437392796,0.9992850637910343,0.9981615569630886,0.9832309158843506,797,5,8,285
T+3,LightGBM,0.26,0.9881278538812786,0.9827586206896551,0.9726962457337884,0.9777015437392796,0.9992850637910343,0.9981615569630886,0.9832309158843506,797,5,8,285
T+3,LightGBM,0.27,0.9881278538812786,0.9827586206896551,0.9726962457337884,0.9777015437392796,0.9992850637910343,0.9981615569630886,0.9832309158843506,797,5,8,285
T+3,LightGBM,0.28,0.9881278538812786,0.9827586206896551,0.9726962457337884,0.9777015437392796,0.9992850637910343,0.9981615569630886,0.9832309158843506,797,5,8,285
T+3,LightGBM,0.29,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.3,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.31,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.32,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.33,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.34,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.35,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.36,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.37,0.989041095890411,0.986159169550173,0.9726962457337884,0.979381443298969,0.9992850637910343,0.9981615569630886,0.9838543572808593,798,4,8,285
T+3,LightGBM,0.38,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.39,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.4,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.41,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.42,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.43,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.44,0.9899543378995433,0.9895833333333334,0.9726962457337884,0.9810671256454389,0.9992850637910343,0.9981615569630886,0.9844777986773681,799,3,8,285
T+3,LightGBM,0.45,0.989041095890411,0.9895470383275261,0.9692832764505119,0.9793103448275862,0.9992850637910343,0.9981615569630886,0.9827713140357297,799,3,9,284
T+3,LightGBM,0.46,0.989041095890411,0.9895470383275261,0.9692832764505119,0.9793103448275862,0.9992850637910343,0.9981615569630886,0.9827713140357297,799,3,9,284
T+3,LightGBM,0.47,0.989041095890411,0.9895470383275261,0.9692832764505119,0.9793103448275862,0.9992850637910343,0.9981615569630886,0.9827713140357297,799,3,9,284
T+3,LightGBM,0.48,0.989041095890411,0.9895470383275261,0.9692832764505119,0.9793103448275862,0.9992850637910343,0.9981615569630886,0.9827713140357297,799,3,9,284
T+3,LightGBM,0.49,0.989041095890411,0.9895470383275261,0.9692832764505119,0.9793103448275862,0.9992850637910343,0.9981615569630886,0.9827713140357297,799,3,9,284
